Nested Sampling Global Log-Evidence           :   -0.163468161611546741E+02  +/-    0.392108380598449657E+00
Nested Importance Sampling Global Log-Evidence:   -0.220476651683345111E+02  +/-    0.377403769218024737E-01

Dim No.       Mean        Sigma
   1    0.905426192526768425E-01    0.320576426826738661E-01
   2   -0.188111658559204109E+02    0.256840651299075118E+01
   3    0.982752589396133969E+00    0.120285508420183637E+00
   4    0.113781423560073236E+01    0.329222967821185042E+00
   5    0.669099722916254979E-02    0.381779875884852510E-02
   6    0.236577498140451548E+01    0.988425172821518760E-01
   7   -0.182142836102651917E+01    0.415900143482088591E+00
   8   -0.318770914736802580E-01    0.475625721945591440E-01
   9   -0.792005732786326888E+01    0.270844613311741478E+01
  10   -0.145188047174257123E+00    0.146562933520393873E+00
  11   -0.494806012103595622E-01    0.160598326612600178E+00
  12   -0.191781814348183227E+00    0.240452742576439449E+00
  13   -0.134117849595249222E+00    0.102359113103152918E+00
  14   -0.105722280685376369E+01    0.555446396161658404E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.127518001528550029E+00
   2   -0.164751394630158678E+02
   3    0.957771594405220306E+00
   4    0.941792615177330372E+00
   5    0.164445149977921340E-01
   6    0.236802219400941194E+01
   7   -0.253551894087874796E+01
   8   -0.191385762534076187E-01
   9   -0.102479040881403076E+02
  10   -0.504114180212729274E-01
  11    0.427992641023111561E-01
  12   -0.222975452793349932E+00
  13   -0.166582733771010350E+00
  14   -0.102979995912835509E+01

MAP Parameters
Dim No.        Parameter
   1    0.127518001528550029E+00
   2   -0.164751394630158678E+02
   3    0.957771594405220306E+00
   4    0.941792615177330372E+00
   5    0.164445149977921340E-01
   6    0.236802219400941194E+01
   7   -0.253551894087874796E+01
   8   -0.191385762534076187E-01
   9   -0.102479040881403076E+02
  10   -0.504114180212729274E-01
  11    0.427992641023111561E-01
  12   -0.222975452793349932E+00
  13   -0.166582733771010350E+00
  14   -0.102979995912835509E+01
