Nested Sampling Global Log-Evidence           :   -0.140573088351118756E+02  +/-    0.364801900330887774E+00
Nested Importance Sampling Global Log-Evidence:   -0.187913565140099372E+02  +/-    0.536720195561133165E-01

Dim No.       Mean        Sigma
   1    0.805559685217940857E-01    0.338176099248844939E-01
   2   -0.929306474899921930E+01    0.150981936225724045E+01
   3    0.627366232348700481E+00    0.141208614635221746E+00
   4    0.150106195951585319E+01    0.356940712619722655E+00
   5    0.131919141703578172E-01    0.361007445207319659E-02
   6    0.152564421997323274E+01    0.318035332796416437E+00
   7   -0.167899239503144537E+01    0.420121369857097804E+00
   8   -0.458405151600521713E-01    0.322118991770810534E-01
   9   -0.207344559848689070E+01    0.170843720727649728E+01
  10   -0.179299611102375550E+00    0.145886864426545027E+00
  11   -0.152256380727551870E-01    0.147204626586298098E+00
  12   -0.215246121663138557E+00    0.193020846365726473E+00
  13   -0.551202134763284501E-01    0.213801554370589258E+00
  14   -0.105944787388661110E+01    0.516137291900758202E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.115068813577299367E+00
   2   -0.796281544990186951E+01
   3    0.574724583325464611E+00
   4    0.143645353238545725E+01
   5    0.197945156445748990E-01
   6    0.199978490553430799E+01
   7   -0.243793828581968830E+01
   8   -0.404539835780801105E-01
   9   -0.137739455500147079E+01
  10   -0.198031268814263695E+00
  11   -0.878034818408044426E-01
  12   -0.115447982018954939E+00
  13   -0.300511952522820924E+00
  14   -0.114160008865365681E+01

MAP Parameters
Dim No.        Parameter
   1    0.115068813577299367E+00
   2   -0.796281544990186951E+01
   3    0.574724583325464611E+00
   4    0.143645353238545725E+01
   5    0.197945156445748990E-01
   6    0.199978490553430799E+01
   7   -0.243793828581968830E+01
   8   -0.404539835780801105E-01
   9   -0.137739455500147079E+01
  10   -0.198031268814263695E+00
  11   -0.878034818408044426E-01
  12   -0.115447982018954939E+00
  13   -0.300511952522820924E+00
  14   -0.114160008865365681E+01
