         MJD         m       dm     uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57399.619027 19.696897      NaN   -21.5    16 c    0   1.19 198.65305 -10.42746  6374.87  1564.58 4.07 3.54   5.0 -0.445    19.47 21.32 02a57399o0671c 0xc00800       -11.5
57399.642471 19.510313      NaN   -21.5    19 c    0   0.91 198.65305 -10.42746  6043.20   968.29 4.19 3.57   2.3 -0.455    19.47 21.32 02a57399o0705c 0xc00800       -11.5
57399.650432 19.454622      NaN     6.5    14 c    0   1.47 198.65305 -10.42746  6903.93  2135.10 3.91 3.58  10.8 -0.435    19.48 21.32 02a57399o0718c 0xc00800       -11.5
57399.663681 19.351140      NaN     0.5    18 c    0   1.21 198.65305 -10.42746  7183.21   365.14 4.28 3.51   7.9 -0.445    19.39 21.12 02a57399o0737c 0xc00800       -11.5
57399.669220 19.212347      NaN    -5.5    23 c    0   1.05 198.65305 -10.42746  2887.54 10014.13 3.90 3.77  75.2 -0.398    19.12 20.60 02a57399o0746c 0xc00800       -11.5
57436.416536 18.396507      NaN   -44.5    53 c    0   1.05 198.65305 -10.42746  7178.14  1358.33 4.78 4.11   9.7 -0.407    18.17 19.24 02a57436o0336c 0xc00800       -11.5
57436.430135 18.550302      NaN   -30.5    46 c    0   1.04 198.65305 -10.42746  7459.44  1944.19 4.54 4.05  14.2 -0.400    18.29 19.40 02a57436o0359c 0xc00800       -11.5
57436.443757 18.511660      NaN    11.5    40 c    0   1.11 198.65305 -10.42746  6292.27  2526.82 4.27 3.90   4.5 -0.389    18.41 19.53 02a57436o0382c 0xc00800       -11.5
57436.457312 18.403357      NaN    26.5    40 c    0   0.93 198.65305 -10.42746  6027.16  2334.35 4.28 3.84  -0.1 -0.388    18.50 19.63 02a57436o0405c 0xc00900       -11.5
57452.583638 19.384550      NaN    13.5    13 c    0   1.67 198.65305 -10.42746  3622.17  9735.21 3.76 3.68   6.9 -0.416    19.63 21.57 02a57452o0641c 0xc00800       -11.5
57452.587871 19.302877      NaN   -45.5    23 c    0   0.86 198.65305 -10.42746  7926.46    99.29 4.72 3.67  12.5 -0.448    19.61 21.56 02a57452o0649c 0xc00900       -11.5
57452.605884 19.472870      NaN     2.5    15 c    0   1.18 198.65305 -10.42746  3341.18  9148.23 3.73 3.65 -59.0 -0.425    19.53 21.40 02a57452o0684c 0xc00800       -11.5
57452.628513 19.014394      NaN    30.5    16 c    0   1.14 198.65305 -10.42746  4509.50  8567.09 3.74 3.59 -79.5 -0.421    19.46 21.30 02a57452o0727c 0xc00800       -11.5
57452.650810 19.472870      NaN    -9.5    19 c    0   1.02 198.65305 -10.42746  4629.28  8335.38 3.67 3.54 -75.7 -0.429    19.28 20.95 02a57452o0770c 0xc00800       -11.5
57460.554460 19.256669      NaN    12.5    16 c    0   1.10 198.65305 -10.42746  3755.44  9519.46 3.74 3.71 -20.7 -0.420    19.56 21.44 02a57460o0683c 0xc00800       -11.5
57460.578138 19.549093 0.296110    43.5    15 c    0   1.20 198.65305 -10.42746  3472.35  8933.08 3.72 3.59 -63.7 -0.430    19.54 21.42 02a57460o0726c 0xc00800       -11.5
57460.600456 19.302877      NaN     9.5    16 c    0   1.08 198.65305 -10.42746  4641.80  8352.60 3.74 3.52 -74.8 -0.422    19.49 21.37 02a57460o0769c 0xc00800       -11.5
57460.622863 19.226921      NaN     8.5    18 c    0   0.98 198.65305 -10.42746  4626.19  8336.81 3.69 3.53 -76.3 -0.429    19.44 21.28 02a57460o0812c 0xc00800       -11.5
57480.510350 19.271854      NaN    14.5    15 c    0   1.53 198.65305 -10.42746  3453.15  9546.51 3.73 3.69 -48.6 -0.421    19.53 21.38 02a57480o0600c 0xc00800       -11.5
57480.533702 19.287255      NaN    16.5    14 c    0   1.67 198.65305 -10.42746  3171.75  8961.88 3.70 3.62 -58.8 -0.436    19.41 21.15 02a57480o0645c 0xc00800       -11.5
57480.557056 19.510313      NaN   -15.5    19 c    0   1.10 198.65305 -10.42746  4342.08  8382.46 3.66 3.51 -78.0 -0.434    19.28 20.96 02a57480o0690c 0xc00900       -11.5
57480.580635 19.401649      NaN   -17.5    21 c    0   0.85 198.65305 -10.42746  4613.54  8325.80 3.64 3.49 -76.0 -0.440    19.18 20.75 02a57480o0735c 0xc00800       -11.5
57507.458293 19.155932      NaN     1.5    22 c    0   1.23 198.65305 -10.42746  3964.17  9231.41 3.80 3.69 -68.6 -0.424    19.13 20.72 02a57507o0471c 0xc00800       -11.5
57507.473333 19.241693      NaN   -10.5    24 c    0   1.31 198.65305 -10.42746  4003.76  9191.88 3.81 3.73 -67.0 -0.422    19.00 20.48 02a57507o0501c 0xc00800       -11.5
57507.487494 18.757738      NaN    24.5    26 c    0   1.42 198.65305 -10.42746  3946.02  9171.04 3.75 3.68 -62.9 -0.432    18.92 20.33 02a57507o0529c 0xc00800       -11.5
57507.500546 18.786693      NaN     9.5    30 c    0   1.13 198.65305 -10.42746  4022.93  9250.22 3.77 3.72 -53.5 -0.423    18.85 20.22 02a57507o0555c 0xc00800       -11.5
57507.512579 18.944322      NaN   -19.5    32 c    0   1.04 198.65305 -10.42746  3927.21  9268.00 4.01 3.92 -62.1 -0.416    18.71 20.12 02a57507o0579c 0xc00800       -11.5
57509.463984 19.569016      NaN   -32.5    18 c    0   0.99 198.65305 -10.42746  3961.86  9230.82 3.79 3.69 -64.3 -0.427    19.38 21.20 02a57509o0501c 0xc00800       -11.5
57509.476979 19.631075      NaN   -11.5    17 c    0   1.36 198.65305 -10.42746  4001.59  9191.01 3.81 3.70 -57.2 -0.424    19.32 21.11 02a57509o0527c 0xc00800       -11.5
