Nested Sampling Global Log-Evidence           :   -0.119163278941124736E+04  +/-    0.925840979750532922E+00
Nested Importance Sampling Global Log-Evidence:   -0.119886306397301837E+04  +/-    0.256893909244041187E-01

Dim No.       Mean        Sigma
   1   -0.128118675734256050E-01    0.149803840716680042E-02
   2   -0.335394242090325605E+02    0.159081649811317588E+00
   3    0.693893170378834356E+00    0.621061839779358561E-02
   4    0.163374157272129894E+01    0.410530800772510897E-02
   5    0.357411771635118632E-04    0.390830397087414474E-04
   6    0.174636799843563839E+01    0.385620689749320350E-02
   7   -0.167642165333637250E+01    0.467685922185236469E+00
   8   -0.194679346465194865E-01    0.280539509985149992E-02
   9   -0.640785408716717519E+01    0.168902144958676642E+00
  10   -0.200888180894340573E+00    0.889575250788700485E-02
  11   -0.238561100306578615E-01    0.775317841871507596E-02
  12   -0.300524102604963650E+00    0.254766011958551808E+00
  13   -0.359491506740025196E-01    0.819001959087640313E-02
  14   -0.106739010116030442E+01    0.584525612618223001E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.132701403491707198E-01
   2   -0.335056058513111381E+02
   3    0.686017741476297793E+00
   4    0.163403370597071440E+01
   5    0.141875187901884664E-04
   6    0.174531550204269248E+01
   7   -0.157437504016862806E+01
   8   -0.195238616446117841E-01
   9   -0.645932156834409721E+01
  10   -0.195390113900603013E+00
  11   -0.206439469517872010E-01
  12   -0.355711784207000670E+00
  13   -0.368486036189734634E-01
  14   -0.105118318177377734E+01

MAP Parameters
Dim No.        Parameter
   1   -0.132701403491707198E-01
   2   -0.335056058513111381E+02
   3    0.686017741476297793E+00
   4    0.163403370597071440E+01
   5    0.141875187901884664E-04
   6    0.174531550204269248E+01
   7   -0.157437504016862806E+01
   8   -0.195238616446117841E-01
   9   -0.645932156834409721E+01
  10   -0.195390113900603013E+00
  11   -0.206439469517872010E-01
  12   -0.355711784207000670E+00
  13   -0.368486036189734634E-01
  14   -0.105118318177377734E+01
