Nested Sampling Global Log-Evidence           :   -0.590628514142687209E+02  +/-    0.621068058827269565E+00
Nested Importance Sampling Global Log-Evidence:   -0.641823615876742082E+02  +/-    0.310644370957267289E-01

Dim No.       Mean        Sigma
   1   -0.651331772186575838E-02    0.205682397622273180E-01
   2   -0.145779503795092538E+02    0.333948465724858756E+00
   3    0.556230785604480971E-01    0.844801610457400765E-01
   4    0.163518414424270664E+01    0.429067359970030926E-01
   5    0.642985129355549620E-02    0.185149203743120608E-02
   6    0.104654577556296480E+01    0.133717284642141276E+00
   7   -0.173319072120987849E+01    0.460470376531668391E+00
   8   -0.162228570226428115E-01    0.239748095182822155E-01
   9   -0.110012478192199015E+01    0.356686915756387224E+00
  10   -0.301478037070078808E+00    0.107768267920423474E+00
  11   -0.260786008375838041E+00    0.835378696048734298E-01
  12   -0.144070214916864031E+00    0.225430089110982751E+00
  13    0.634499082564593392E-01    0.138610549093120455E+00
  14   -0.106040975706999374E+01    0.566010974694742749E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.161655183635951855E-01
   2   -0.147972045473656326E+02
   3   -0.862146219464865471E-01
   4    0.168957850554208466E+01
   5    0.534587960251455344E-02
   6    0.784592770663959382E+00
   7   -0.176020834502184220E+01
   8   -0.295738705120555251E-01
   9   -0.925531395576307592E+00
  10   -0.366297682449431172E+00
  11   -0.375344024258974396E+00
  12   -0.309200592136553487E+00
  13    0.381985885423660465E+00
  14   -0.101924629322019999E+01

MAP Parameters
Dim No.        Parameter
   1   -0.161655183635951855E-01
   2   -0.147972045473656326E+02
   3   -0.862146219464865471E-01
   4    0.168957850554208466E+01
   5    0.534587960251455344E-02
   6    0.784592770663959382E+00
   7   -0.176020834502184220E+01
   8   -0.295738705120555251E-01
   9   -0.925531395576307592E+00
  10   -0.366297682449431172E+00
  11   -0.375344024258974396E+00
  12   -0.309200592136553487E+00
  13    0.381985885423660465E+00
  14   -0.101924629322019999E+01
