Nested Sampling Global Log-Evidence           :   -0.233677096172885612E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.291180863463692896E+01  +/-    0.834951962735691472E-01

Dim No.       Mean        Sigma
   1    0.238201531568346364E+00    0.144819718083337868E-02
   2   -0.200967193808189144E+02    0.360950008121183552E+00
   3    0.179714152023560358E+01    0.191532779005045744E-02
   4    0.117058378836660260E+01    0.434549663965676444E-01
   5    0.527480980921279062E-02    0.150397484769285291E-03
   6    0.202440523757509183E+01    0.211576192870540887E-02
   7   -0.183243326522827310E+01    0.161694473108625919E+00
   8   -0.133453684956315655E+00    0.465694944154498858E-02
   9   -0.634181753033148432E+01    0.554852779833282850E+00
  10    0.702820274770541292E-01    0.418457243865885242E-02
  11   -0.833123954687213786E-01    0.115429838609775615E-01
  12   -0.332155592774672215E-01    0.117082156447847075E-01
  13   -0.610996468483021998E-01    0.136691127026515209E-01
  14   -0.107643713614846526E+01    0.114151443476342047E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.238590254104276894E+00
   2   -0.201152689008288235E+02
   3    0.179984888424807576E+01
   4    0.117024520647279640E+01
   5    0.526320730033718980E-02
   6    0.202045628033793889E+01
   7   -0.216057362631676897E+01
   8   -0.131646284822393711E+00
   9   -0.683036551393206004E+01
  10    0.665410454344978058E-01
  11   -0.912364307543970243E-01
  12   -0.426444849822823352E-01
  13   -0.508570904567408125E-01
  14   -0.108694668108024772E+01

MAP Parameters
Dim No.        Parameter
   1    0.239175995119600748E+00
   2   -0.202645429437841003E+02
   3    0.180062861154608678E+01
   4    0.123591948866773227E+01
   5    0.521097257613996594E-02
   6    0.202958277378661611E+01
   7   -0.199014993813293484E+01
   8   -0.128522384822188002E+00
   9   -0.611070425917011306E+01
  10    0.716782464726471863E-01
  11   -0.802110267429675117E-01
  12   -0.309871055634115128E-01
  13   -0.690568626519761086E-01
  14   -0.105338212286863175E+01
