Nested Sampling Global Log-Evidence           :   -0.392542338496898635E+01  +/-    0.109558229510583354E-02
Nested Importance Sampling Global Log-Evidence:   -0.422327804433548959E+01  +/-    0.349354122071653117E-01

Dim No.       Mean        Sigma
   1    0.851304531147531462E-01    0.175549197022936330E-02
   2   -0.235544005060832831E+02    0.823708458294226537E-01
   3    0.756911285906404219E+00    0.999582381438381823E-02
   4    0.111475749678277625E+01    0.263836549114830829E-01
   5    0.781452102149702427E-02    0.383234657947264525E-03
   6    0.199561157668570344E+01    0.521051381287208990E-02
   7   -0.180285559308653109E+01    0.194395347622455889E+00
   8   -0.103801095599215729E+00    0.336834227356187874E-02
   9   -0.274932080385388522E+01    0.731305300922135415E-01
  10   -0.243661859562516014E+00    0.184732364990031310E-01
  11   -0.555781409834359141E-01    0.203054845239156248E-01
  12   -0.251263733097545572E+00    0.579851575871426633E-01
  13   -0.248533603875594505E+00    0.380069986477914049E-02
  14   -0.107803412554716660E+01    0.227202736691324327E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.839573267797384948E-01
   2   -0.236292570753247517E+02
   3    0.759702575975440220E+00
   4    0.111578176445310784E+01
   5    0.802891105449509215E-02
   6    0.199642969286393246E+01
   7   -0.184449339231148524E+01
   8   -0.107023062190071100E+00
   9   -0.283793817157829231E+01
  10   -0.246523262799700965E+00
  11   -0.249601809934880993E-01
  12   -0.271568123387571525E+00
  13   -0.248461956002110379E+00
  14   -0.105675704251349489E+01

MAP Parameters
Dim No.        Parameter
   1    0.846066303870519482E-01
   2   -0.235923179211228273E+02
   3    0.760851126296885116E+00
   4    0.110639559472296467E+01
   5    0.793656433633933324E-02
   6    0.199327394048488515E+01
   7   -0.169885969733065068E+01
   8   -0.107124248226553365E+00
   9   -0.276757516996994335E+01
  10   -0.249278895127377803E+00
  11   -0.864795556758737594E-01
  12   -0.146936469676502396E+00
  13   -0.245607846299535526E+00
  14   -0.107484253710859634E+01
