Nested Sampling Global Log-Evidence           :   -0.338888204972893163E+02  +/-    0.452915354509387469E+00
Nested Importance Sampling Global Log-Evidence:   -0.388216213451541563E+02  +/-    0.371159356498610774E-01

Dim No.       Mean        Sigma
   1    0.639287399874642198E-01    0.266566783634531769E-01
   2   -0.213328393759854507E+02    0.131038243289325385E+01
   3    0.721940094050345760E+00    0.719422697882007300E-01
   4    0.110156764346189151E+01    0.301030011511794982E+00
   5    0.849001715715294591E-02    0.409716658642508055E-02
   6    0.260419586624092458E+01    0.119570049078999388E+00
   7   -0.165680647188739716E+01    0.407538215290703720E+00
   8   -0.242823230526980072E-01    0.339171472213295050E-01
   9   -0.645669548006863359E+01    0.240791873973492487E+01
  10   -0.165660818063627369E+00    0.132536674573700275E+00
  11   -0.517803840442901189E-01    0.146144144264179598E+00
  12   -0.196822563018661439E+00    0.208471987243595808E+00
  13   -0.919044646856198577E-01    0.131096505073437009E+00
  14   -0.105757015502560514E+01    0.524880674822919627E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.175567506501593251E-01
   2   -0.220083687171751947E+02
   3    0.665545412260137970E+00
   4    0.130386294725744367E+01
   5    0.427512389304556158E-02
   6    0.273935944215742655E+01
   7   -0.174964577507432950E+01
   8    0.499317831307891369E-01
   9   -0.420411624907087500E+01
  10   -0.553204341147639500E-02
  11    0.400071079256827458E-01
  12    0.472887768836375566E-01
  13   -0.309983290532281353E+00
  14   -0.110639225621379689E+01

MAP Parameters
Dim No.        Parameter
   1    0.175567506501593251E-01
   2   -0.220083687171751947E+02
   3    0.665545412260137970E+00
   4    0.130386294725744367E+01
   5    0.427512389304556158E-02
   6    0.273935944215742655E+01
   7   -0.174964577507432950E+01
   8    0.499317831307891369E-01
   9   -0.420411624907087500E+01
  10   -0.553204341147639500E-02
  11    0.400071079256827458E-01
  12    0.472887768836375566E-01
  13   -0.309983290532281353E+00
  14   -0.110639225621379689E+01
