Nested Sampling Global Log-Evidence           :   -0.366378939252902427E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.366504536779530170E+02  +/-    0.336047043955265551E-02

Dim No.       Mean        Sigma
   1    0.230711871314486124E-02    0.205588171036643393E-02
   2   -0.109589353099616140E+02    0.100063061622496272E+00
   3    0.473413303444054967E+00    0.110365590223752627E-01
   4    0.137882823942642996E+01    0.210681010047540952E-01
   5    0.135025730175803039E-01    0.232185487492100168E-03
   6    0.154597079059139353E+01    0.112707710558332206E-01
   7   -0.173253350559443686E+01    0.180081169731294344E+00
   8   -0.581083240253487954E-01    0.523110244922963489E-02
   9   -0.543126649070994727E+00    0.832660856381326364E+00
  10   -0.165458774919632956E+00    0.530468849996737907E-01
  11   -0.158107874317363964E-01    0.298213937848036334E-01
  12   -0.305869682547833199E+00    0.452333640768760176E-01
  13   -0.378603449430907346E+00    0.364144022288361430E-01
  14   -0.109868548829415724E+01    0.356522101845786477E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.227589795965743667E-02
   2   -0.111066633663162921E+02
   3    0.468387799091287527E+00
   4    0.137066767555630675E+01
   5    0.135976747387961672E-01
   6    0.155397135224534733E+01
   7   -0.157780690924299916E+01
   8   -0.601004084771909128E-01
   9   -0.182845481176815516E+01
  10   -0.237999222146472955E+00
  11    0.471333170405890782E-02
  12   -0.308309151208542520E+00
  13   -0.401309698588893871E+00
  14   -0.108186967121800515E+01

MAP Parameters
Dim No.        Parameter
   1    0.236020307423869284E-02
   2   -0.109597216227870362E+02
   3    0.467937925623639783E+00
   4    0.140494314069634552E+01
   5    0.130672070010057796E-01
   6    0.153123872474686795E+01
   7   -0.156498707772154688E+01
   8   -0.556105457522346538E-01
   9    0.260685307879051420E+00
  10   -0.128311120344486884E+00
  11    0.611467563657808952E-01
  12   -0.382035739759737147E+00
  13   -0.335597362548314959E+00
  14   -0.111487151696733156E+01
