Nested Sampling Global Log-Evidence           :   -0.451170562724470159E+02  +/-    0.617465120291317726E+00
Nested Importance Sampling Global Log-Evidence:   -0.513764872247321165E+02  +/-    0.297754147640681005E-01

Dim No.       Mean        Sigma
   1    0.214449464526213107E+00    0.127189964790962087E-01
   2   -0.402468844253900997E+02    0.307252800233280698E+01
   3    0.134225979614057023E+01    0.476594775643490939E-01
   4    0.892179847814914995E+00    0.249405295332901289E+00
   5    0.137207029433710596E-01    0.399044501450559076E-02
   6    0.194065620486063573E+01    0.396265955216396765E-01
   7   -0.174188601615120753E+01    0.437940279797756626E+00
   8   -0.388411267456195350E-01    0.196573974114946579E-01
   9   -0.646674991860542381E+01    0.333945594235236509E+01
  10   -0.250042492315336387E-01    0.583363659643363064E-01
  11   -0.814531486202656196E-01    0.134981766714660556E+00
  12   -0.108623939870096178E-01    0.166673621552489409E+00
  13   -0.101551836158742498E+00    0.503907700303763625E-01
  14   -0.105910634535800741E+01    0.548383902487875677E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.216550285976107176E+00
   2   -0.378760383632698421E+02
   3    0.132545463876179248E+01
   4    0.705612141496734235E+00
   5    0.194105440016343334E-01
   6    0.194268228097669882E+01
   7   -0.144850051159625837E+01
   8   -0.570328220934771396E-01
   9   -0.103857675267271841E+02
  10   -0.119952027960019414E+00
  11    0.188960537134738593E-02
  12    0.190190316715429658E+00
  13   -0.385170102776669493E-01
  14   -0.106409715617435219E+01

MAP Parameters
Dim No.        Parameter
   1    0.216550285976107176E+00
   2   -0.378760383632698421E+02
   3    0.132545463876179248E+01
   4    0.705612141496734235E+00
   5    0.194105440016343334E-01
   6    0.194268228097669882E+01
   7   -0.144850051159625837E+01
   8   -0.570328220934771396E-01
   9   -0.103857675267271841E+02
  10   -0.119952027960019414E+00
  11    0.188960537134738593E-02
  12    0.190190316715429658E+00
  13   -0.385170102776669493E-01
  14   -0.106409715617435219E+01
