Nested Sampling Global Log-Evidence           :   -0.562120382628840275E+03  +/-    0.731642353678866875E+00
Nested Importance Sampling Global Log-Evidence:   -0.566548464877402012E+03  +/-    0.362220942757081193E-01

Dim No.       Mean        Sigma
   1    0.778363383019142069E-01    0.947986811377200984E-02
   2   -0.245494654622036563E+02    0.804951470614820086E+00
   3    0.940858000647401438E+00    0.501332620480028426E-01
   4    0.182697284117568381E+01    0.252878530267659045E-01
   5    0.817903268374711029E-02    0.348096975067799122E-03
   6    0.156804891473802033E+01    0.260776744018706673E-01
   7   -0.168032108489346532E+01    0.418291639506981339E+00
   8    0.535146913083791934E-01    0.237365577266369920E-01
   9   -0.303777588876131421E+01    0.114805980527033391E+01
  10   -0.104088087181105585E+00    0.849580343119494819E-01
  11   -0.368032289381568234E+00    0.367373692574130967E-01
  12   -0.317597919525908823E+00    0.167841441251151496E+00
  13    0.614281234589211522E-01    0.285570660032941140E-01
  14   -0.105297868635217640E+01    0.444468081342621543E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.666127772819920250E-01
   2   -0.250574584762553947E+02
   3    0.897037966873152737E+00
   4    0.183117783204883433E+01
   5    0.783587551088040304E-02
   6    0.157127401601256644E+01
   7   -0.160280408457775692E+01
   8    0.705500636618842658E-01
   9   -0.206241260722227482E+01
  10    0.102746536049980741E-01
  11   -0.418197129064192319E+00
  12   -0.373512721728552433E+00
  13    0.572409707836919468E-01
  14   -0.104204895807579723E+01

MAP Parameters
Dim No.        Parameter
   1    0.666127772819920250E-01
   2   -0.250574584762553947E+02
   3    0.897037966873152737E+00
   4    0.183117783204883433E+01
   5    0.783587551088040304E-02
   6    0.157127401601256644E+01
   7   -0.160280408457775692E+01
   8    0.705500636618842658E-01
   9   -0.206241260722227482E+01
  10    0.102746536049980741E-01
  11   -0.418197129064192319E+00
  12   -0.373512721728552433E+00
  13    0.572409707836919468E-01
  14   -0.104204895807579723E+01
