Nested Sampling Global Log-Evidence           :   -0.303195425446120112E+03  +/-    0.732719823562707706E+00
Nested Importance Sampling Global Log-Evidence:   -0.308226373620537913E+03  +/-    0.303901600773388673E-01

Dim No.       Mean        Sigma
   1   -0.162665010137878867E-01    0.918845471659985973E-02
   2   -0.245463723004176835E+02    0.554627675298275502E+00
   3    0.757936979106551223E+00    0.237211180652260947E-01
   4    0.180516113367200393E+01    0.560268815975425230E-01
   5    0.731155425727322839E-02    0.484412582898390454E-03
   6    0.168621547130847427E+01    0.446899368093802360E-01
   7   -0.169789703709295692E+01    0.435191886154762009E+00
   8   -0.636453543209271888E-01    0.153392279334483503E-01
   9    0.589005364396753550E+00    0.696773543309784138E+00
  10   -0.126843133283060377E+00    0.377757977047821006E-01
  11   -0.348757375236499023E+00    0.574299381748639218E-01
  12   -0.698632136905281281E-01    0.104137692318216568E+00
  13    0.615333255813742472E-01    0.516811248573463139E-01
  14   -0.106057737619585035E+01    0.545579838990642163E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.172625566824054916E-01
   2   -0.245404975828972916E+02
   3    0.771363174713201927E+00
   4    0.181736157284742350E+01
   5    0.718505127223443337E-02
   6    0.166151361437929390E+01
   7   -0.102954911541091265E+01
   8   -0.493418761255283098E-01
   9    0.101942329159648581E+01
  10   -0.123067738488144188E+00
  11   -0.349556655424209661E+00
  12    0.428140194655242945E-01
  13    0.103562917555085732E+00
  14   -0.102383242206594960E+01

MAP Parameters
Dim No.        Parameter
   1   -0.172625566824054916E-01
   2   -0.245404975828972916E+02
   3    0.771363174713201927E+00
   4    0.181736157284742350E+01
   5    0.718505127223443337E-02
   6    0.166151361437929390E+01
   7   -0.102954911541091265E+01
   8   -0.493418761255283098E-01
   9    0.101942329159648581E+01
  10   -0.123067738488144188E+00
  11   -0.349556655424209661E+00
  12    0.428140194655242945E-01
  13    0.103562917555085732E+00
  14   -0.102383242206594960E+01
