Nested Sampling Global Log-Evidence           :   -0.125464082668158863E+02  +/-    0.352584044306806066E+00
Nested Importance Sampling Global Log-Evidence:   -0.178483898134876711E+02  +/-    0.422471498290231395E-01

Dim No.       Mean        Sigma
   1    0.656786146530655146E-01    0.315586733638785616E-01
   2   -0.220143152733020599E+02    0.747603061499161470E+01
   3    0.546866075940196983E+00    0.276499348300540904E+00
   4    0.121947992414886675E+01    0.216336673551607517E+00
   5    0.960186244488604561E-02    0.319181375028842985E-02
   6    0.230752532741191496E+01    0.353747020677590840E-01
   7   -0.162964950084556848E+01    0.400081853213651140E+00
   8   -0.132686121270216284E+00    0.535526753974784331E-01
   9   -0.343225667991078387E+01    0.387654096655095470E+01
  10   -0.153037250766959010E+00    0.146044872150265931E+00
  11   -0.378842211361095013E-01    0.145965707883383894E+00
  12   -0.159873811963200996E+00    0.195461550173296278E+00
  13   -0.131425914993028720E+00    0.822364478798042059E-01
  14   -0.105969936975616763E+01    0.596218532198099851E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.747136794726684234E-01
   2   -0.172282378460371035E+02
   3    0.632153573840389282E+00
   4    0.163901166777123608E+01
   5    0.759709974589186862E-02
   6    0.233955216696399892E+01
   7   -0.218587798513534626E+01
   8   -0.197155984159175846E+00
   9    0.377447441776245896E+00
  10   -0.236306053874560884E+00
  11    0.177850339578612043E+00
  12   -0.145013631682090471E+00
  13   -0.908624464988874031E-01
  14   -0.101630540503276023E+01

MAP Parameters
Dim No.        Parameter
   1    0.747136794726684234E-01
   2   -0.172282378460371035E+02
   3    0.632153573840389282E+00
   4    0.163901166777123608E+01
   5    0.759709974589186862E-02
   6    0.233955216696399892E+01
   7   -0.218587798513534626E+01
   8   -0.197155984159175846E+00
   9    0.377447441776245896E+00
  10   -0.236306053874560884E+00
  11    0.177850339578612043E+00
  12   -0.145013631682090471E+00
  13   -0.908624464988874031E-01
  14   -0.101630540503276023E+01
