Nested Sampling Global Log-Evidence           :   -0.375960659830607113E+02  +/-    0.460297310355180900E+00
Nested Importance Sampling Global Log-Evidence:   -0.421542328918878013E+02  +/-    0.350783843268929821E-01

Dim No.       Mean        Sigma
   1    0.661255139961239163E-01    0.272060816706820550E-01
   2   -0.122829124029437917E+02    0.138370564691797293E+01
   3    0.918032457631642984E+00    0.534579415494857990E-01
   4    0.152088715278017017E+01    0.209638059344522010E+00
   5    0.100805433760829035E-01    0.255793019407215671E-02
   6    0.166049826171365589E+01    0.128756135500676328E+00
   7   -0.177003264857984988E+01    0.445799535847844763E+00
   8   -0.217852743660880872E-01    0.343282243406557580E-01
   9   -0.622964288432530733E+01    0.163649294490419117E+01
  10   -0.180680683253714336E+00    0.960399457863633094E-01
  11   -0.140207785315881444E-01    0.135383744225279212E+00
  12   -0.271095516885535459E+00    0.200095913177525203E+00
  13   -0.111291376532389852E+00    0.148150966894225494E+00
  14   -0.106638416284596693E+01    0.557208018234501418E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.496246254095496289E-01
   2   -0.128778682597234759E+02
   3    0.940085119064492547E+00
   4    0.170127280937644443E+01
   5    0.883353660393801886E-02
   6    0.146015631626216380E+01
   7   -0.132884282173538226E+01
   8   -0.243774414129274905E-01
   9   -0.659762182537806829E+01
  10   -0.214430623535225878E+00
  11   -0.894997568199518284E-01
  12   -0.232093275516164099E+00
  13   -0.111269324313141016E-01
  14   -0.100070443122896457E+01

MAP Parameters
Dim No.        Parameter
   1    0.496246254095496289E-01
   2   -0.128778682597234759E+02
   3    0.940085119064492547E+00
   4    0.170127280937644443E+01
   5    0.883353660393801886E-02
   6    0.146015631626216380E+01
   7   -0.132884282173538226E+01
   8   -0.243774414129274905E-01
   9   -0.659762182537806829E+01
  10   -0.214430623535225878E+00
  11   -0.894997568199518284E-01
  12   -0.232093275516164099E+00
  13   -0.111269324313141016E-01
  14   -0.100070443122896457E+01
