Nested Sampling Global Log-Evidence           :   -0.652021378613878966E+02  +/-    0.461376399140982774E+00
Nested Importance Sampling Global Log-Evidence:   -0.714482989319967743E+02  +/-    0.287505193764704646E-01

Dim No.       Mean        Sigma
   1    0.186913142740310761E-01    0.316381842924407936E-01
   2   -0.129777427557336473E+02    0.159744463876589182E+01
   3    0.833712223082028747E+00    0.624319784684928616E-01
   4    0.140170254566965702E+01    0.263166212692330648E+00
   5    0.869731436301237476E-02    0.281504293646153095E-02
   6    0.183364406464052920E+01    0.768527577386922817E-01
   7   -0.171487849485404120E+01    0.477351540171498112E+00
   8   -0.439437555102783275E-01    0.333844909636197493E-01
   9   -0.895780138246697177E+01    0.161475361691910235E+01
  10   -0.203709566293698990E+00    0.870052491972182901E-01
  11   -0.661082970488735128E-01    0.144537394592277019E+00
  12   -0.247362242797747517E+00    0.214012192733698259E+00
  13   -0.579544906436713983E-01    0.921639043879651926E-01
  14   -0.106069322694153767E+01    0.508356363672958916E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.890050140714276905E-03
   2   -0.128965496549815128E+02
   3    0.846870367591158857E+00
   4    0.160198151304202452E+01
   5    0.771203274725866701E-02
   6    0.176395709611759077E+01
   7   -0.213369090680642604E+01
   8   -0.285932765359489180E-01
   9   -0.962483455107907204E+01
  10   -0.242163180048747262E+00
  11   -0.164553080144943492E+00
  12   -0.552537476544999184E-01
  13    0.455913565097190165E-01
  14   -0.102702165160185643E+01

MAP Parameters
Dim No.        Parameter
   1    0.890050140714276905E-03
   2   -0.128965496549815128E+02
   3    0.846870367591158857E+00
   4    0.160198151304202452E+01
   5    0.771203274725866701E-02
   6    0.176395709611759077E+01
   7   -0.213369090680642604E+01
   8   -0.285932765359489180E-01
   9   -0.962483455107907204E+01
  10   -0.242163180048747262E+00
  11   -0.164553080144943492E+00
  12   -0.552537476544999184E-01
  13    0.455913565097190165E-01
  14   -0.102702165160185643E+01
