Nested Sampling Global Log-Evidence           :   -0.424208324055238784E+01  +/-    0.196927174267077981E+00
Nested Importance Sampling Global Log-Evidence:   -0.867196407302745520E+01  +/-    0.461489493552232899E-01

Dim No.       Mean        Sigma
   1    0.101573111241580846E+00    0.472106050586014458E-01
   2   -0.166035897509466537E+02    0.346665024999491811E+01
   3    0.842983541821741511E+00    0.236697715701976480E+00
   4    0.133976025964474776E+01    0.411035493058119095E+00
   5    0.927719814523171420E-02    0.421674053733042675E-02
   6    0.133253317952158290E+01    0.365347879357876937E+00
   7   -0.172296211637434094E+01    0.434325748967597125E+00
   8   -0.112574618896929879E+00    0.841289136308547014E-01
   9   -0.128852387363344167E+01    0.317667161468116221E+01
  10   -0.169223540167425135E+00    0.176626884335509798E+00
  11   -0.415276362441855673E-01    0.126491128827404459E+00
  12   -0.203866905339950610E+00    0.254871354312624587E+00
  13   -0.139726197525404966E+00    0.208981597095175636E+00
  14   -0.105613546276933801E+01    0.511402863280129016E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.499930667498908743E-02
   2   -0.202406197099757037E+02
   3    0.483634174006442374E+00
   4    0.167480160764976427E+01
   5    0.347595423890700427E-02
   6    0.100807624791528161E+01
   7   -0.254271107173080191E+01
   8   -0.673809812477228209E-01
   9    0.192565230147717559E+01
  10   -0.128493274371519056E+00
  11   -0.275000338596879598E-01
  12    0.343064942353635161E+00
  13   -0.111790376175850220E+00
  14   -0.100039023505367264E+01

MAP Parameters
Dim No.        Parameter
   1    0.499930667498908743E-02
   2   -0.202406197099757037E+02
   3    0.483634174006442374E+00
   4    0.167480160764976427E+01
   5    0.347595423890700427E-02
   6    0.100807624791528161E+01
   7   -0.254271107173080191E+01
   8   -0.673809812477228209E-01
   9    0.192565230147717559E+01
  10   -0.128493274371519056E+00
  11   -0.275000338596879598E-01
  12    0.343064942353635161E+00
  13   -0.111790376175850220E+00
  14   -0.100039023505367264E+01
