Nested Sampling Global Log-Evidence           :   -0.203755644754122827E+02  +/-    0.461972143852548589E+00
Nested Importance Sampling Global Log-Evidence:   -0.251831108732904667E+02  +/-    0.444716981512767243E-01

Dim No.       Mean        Sigma
   1    0.466069157403154882E-01    0.323545909467746820E-01
   2   -0.649806444168036546E+01    0.927135537785568009E+00
   3    0.605999913043540173E+00    0.963285139300646270E-01
   4    0.992988675824066358E+00    0.180075366003070170E+00
   5    0.967145718875694199E-02    0.442647365901044972E-02
   6    0.996719333139341579E+00    0.975151624160842667E-01
   7   -0.159811559853719443E+01    0.356638460977075689E+00
   8   -0.224455300853069278E+00    0.555826600811854116E-01
   9    0.228253391814874890E+00    0.160370083855514967E+01
  10   -0.225937088602841119E-01    0.128660023614408953E+00
  11   -0.519158319025321349E-01    0.127167987327527654E+00
  12   -0.201124282645055552E+00    0.263431486803615778E+00
  13   -0.198266429832684998E+00    0.176198395919715534E+00
  14   -0.106391269957347934E+01    0.541806092938194386E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.601113996531301362E-01
   2   -0.612192347034046236E+01
   3    0.549650239492036063E+00
   4    0.106936710311703109E+01
   5    0.152428612070903517E-01
   6    0.970443593234730617E+00
   7   -0.179271787561855889E+01
   8   -0.276903690767744903E+00
   9   -0.141389303670909339E+01
  10    0.149568054228863018E+00
  11   -0.106169439002417487E+00
  12   -0.521305194585989562E+00
  13   -0.913609233918895591E-01
  14   -0.104268257427516775E+01

MAP Parameters
Dim No.        Parameter
   1    0.601113996531301362E-01
   2   -0.612192347034046236E+01
   3    0.549650239492036063E+00
   4    0.106936710311703109E+01
   5    0.152428612070903517E-01
   6    0.970443593234730617E+00
   7   -0.179271787561855889E+01
   8   -0.276903690767744903E+00
   9   -0.141389303670909339E+01
  10    0.149568054228863018E+00
  11   -0.106169439002417487E+00
  12   -0.521305194585989562E+00
  13   -0.913609233918895591E-01
  14   -0.104268257427516775E+01
