Nested Sampling Global Log-Evidence           :   -0.227776465880996071E+02  +/-    0.371588399617508558E+00
Nested Importance Sampling Global Log-Evidence:   -0.282729140752351036E+02  +/-    0.454492710675062639E-01

Dim No.       Mean        Sigma
   1    0.607662914288378195E-01    0.350337373776906866E-01
   2   -0.245765469930729807E+02    0.518994986359853439E+01
   3    0.529330666731584354E+00    0.249518404329504701E+00
   4    0.105947208092097411E+01    0.318850472263210616E+00
   5    0.106135555819316402E-01    0.368282239327390615E-02
   6    0.202749893826908778E+01    0.324072315733540742E-01
   7   -0.171440431843229502E+01    0.406741754690757185E+00
   8   -0.796933334570744389E-01    0.431074276933866435E-01
   9   -0.523115478788118171E+01    0.326328107674304491E+01
  10   -0.185251456261933123E+00    0.160762249583671607E+00
  11   -0.565330908169400653E-01    0.154972719659257879E+00
  12   -0.206588268723508606E+00    0.208146671309923509E+00
  13   -0.908608208198087436E-01    0.437570586449679277E-01
  14   -0.105993868058900564E+01    0.553575992690735902E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.205371649991473448E-01
   2   -0.198874883823810826E+02
   3   -0.131902471102594343E+00
   4    0.843500752802395670E+00
   5    0.848444552618461516E-02
   6    0.202328150120454708E+01
   7   -0.176112164072085897E+01
   8   -0.347986618534320766E-01
   9   -0.764103484132430033E+01
  10   -0.341499956190509546E+00
  11    0.332265405455057991E-01
  12   -0.154130790086634550E+00
  13   -0.108403963128476985E+00
  14   -0.101107821471053949E+01

MAP Parameters
Dim No.        Parameter
   1    0.205371649991473448E-01
   2   -0.198874883823810826E+02
   3   -0.131902471102594343E+00
   4    0.843500752802395670E+00
   5    0.848444552618461516E-02
   6    0.202328150120454708E+01
   7   -0.176112164072085897E+01
   8   -0.347986618534320766E-01
   9   -0.764103484132430033E+01
  10   -0.341499956190509546E+00
  11    0.332265405455057991E-01
  12   -0.154130790086634550E+00
  13   -0.108403963128476985E+00
  14   -0.101107821471053949E+01
