Nested Sampling Global Log-Evidence           :   -0.213946356820402997E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.214480523573706535E+03  +/-    0.769745980143034803E-01

Dim No.       Mean        Sigma
   1    0.283132319152925027E-01    0.221130211709028962E-03
   2   -0.247034482646711737E+02    0.113692315528838590E-01
   3    0.711246337120185368E+00    0.191099947397808923E-02
   4    0.192005561109049383E+01    0.135667652981734345E-03
   5    0.826864235296843886E-02    0.218301702323532198E-05
   6    0.206857002648254440E+01    0.915042651708750251E-03
   7   -0.111643648286589436E+01    0.477114658670246966E-01
   8   -0.241295316483136832E-01    0.427978771577987999E-03
   9   -0.419810030521350264E+01    0.886708932529129551E-01
  10   -0.271656464129541420E+00    0.222843123022366287E-01
  11    0.252763149798121986E-02    0.100328122632823151E-02
  12    0.259805114879794810E-01    0.164710418667637844E-03
  13   -0.119069903529898227E+00    0.265836848472689527E-02
  14   -0.107839930676077800E+01    0.293809665470173452E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.284630717909176122E-01
   2   -0.247044675350045715E+02
   3    0.713015624889743682E+00
   4    0.192000019889545559E+01
   5    0.827330293325532519E-02
   6    0.206977511787373425E+01
   7   -0.116197212939855543E+01
   8   -0.229600866614222549E-01
   9   -0.417080538018181457E+01
  10   -0.305596935617880705E+00
  11    0.340100627365526841E-02
  12    0.259890928887393964E-01
  13   -0.116057590880429357E+00
  14   -0.107942187850112958E+01

MAP Parameters
Dim No.        Parameter
   1    0.281968718208558400E-01
   2   -0.247227615334193658E+02
   3    0.710609774357262913E+00
   4    0.192016554890818592E+01
   5    0.826840304386396510E-02
   6    0.206750152697458978E+01
   7   -0.111041566401141356E+01
   8   -0.251691531442173426E-01
   9   -0.429382053439536815E+01
  10   -0.264272668850318748E+00
  11    0.328774862929296762E-02
  12    0.261511150258897478E-01
  13   -0.118454810604192926E+00
  14   -0.107552705196958431E+01
