Nested Sampling Global Log-Evidence           :   -0.391546594547782334E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.399162676728567263E+02  +/-    0.110598393494383454E+00

Dim No.       Mean        Sigma
   1   -0.649539840717307422E-02    0.341930299368296429E-04
   2   -0.206642836076396321E+02    0.309373942713005818E-02
   3    0.649818156472347086E+00    0.452118137769739597E-04
   4    0.165254651940958053E+01    0.730350281751051471E-03
   5    0.681545640274698692E-03    0.740893292402235734E-05
   6    0.187875218180538717E+01    0.416665383694327443E-02
   7   -0.181431944350280472E+01    0.281178552670981845E-01
   8   -0.476883815586810582E-02    0.294565861541347482E-03
   9   -0.230344931932553720E+01    0.566803387872923115E-01
  10   -0.219232693396416350E+00    0.799433424729752672E-03
  11   -0.111297710264725319E+00    0.558044741356558877E-03
  12    0.302667902532432094E-01    0.257320407151731025E-02
  13    0.683816176158914910E-02    0.919747549049694524E-02
  14   -0.107306464363201060E+01    0.805751755362775859E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.651860570233105466E-02
   2   -0.206627670949150328E+02
   3    0.649826228778494386E+00
   4    0.165151763005518815E+01
   5    0.661950477232486401E-03
   6    0.187802620352726968E+01
   7   -0.182554481761189913E+01
   8   -0.438549518974059357E-02
   9   -0.232007660559868212E+01
  10   -0.217579963177636504E+00
  11   -0.111816092185882898E+00
  12    0.307936820974757525E-01
  13    0.991400456645630083E-03
  14   -0.107387612239606911E+01

MAP Parameters
Dim No.        Parameter
   1   -0.650983601684677806E-02
   2   -0.206635347199874637E+02
   3    0.649902692122127146E+00
   4    0.165316158439683747E+01
   5    0.683169847752159668E-03
   6    0.187825053201925640E+01
   7   -0.181725171834786692E+01
   8   -0.538426112103283002E-02
   9   -0.225682839563326132E+01
  10   -0.219746799683941202E+00
  11   -0.111303250663411138E+00
  12    0.316497003503149951E-01
  13   -0.421016519401149706E-02
  14   -0.107410466950113781E+01
