         MJD         m       dm     uJy    duJy   F  err  chi/N       RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57229.329219 18.590371      NaN    40.0    31.0   o  0.0   0.85 265.5114 3.20086  1741.49  6397.77  3.68 3.44 -75.5 -0.455    18.82 20.10 02a57229o0131o 0xc00800
57229.344093 18.496580      NaN    52.0    31.0   o  0.0   0.86 265.5114 3.20086  1737.75  6398.33  3.69 3.47 -72.0 -0.454    18.82 20.09 02a57229o0149o 0xc00800
57229.355135 18.910912      NaN    -3.0    33.0   o  0.0   0.99 265.5114 3.20086   262.30  7866.75  3.82 3.59 -74.3 -0.447    18.76 20.04 02a57229o0163o 0xc00800
57229.374177 18.878500      NaN     6.0    32.0   o  0.0   1.09 265.5114 3.20086  9998.48  7868.55  3.86 3.21  89.4 -0.459    18.79 20.05 02a57229o0186o 0xc00800
57229.380574 18.574166      NaN    24.0    37.0   o  0.0   0.83 265.5114 3.20086   261.99  7869.80  3.76 3.51 -62.2 -0.451    18.67 19.82 02a57229o0195o 0xc00800
57229.383422 18.944322      NaN    -5.0    32.0   o  0.0   1.00 265.5114 3.20086  9996.94  7870.92  3.85 3.20 -88.8 -0.455    18.74 20.02 02a57229o0199o 0xc00800
57292.211265 15.258326      NaN  -505.0   954.0   o  0.0   1.43 265.5114 3.20086  1462.30  6627.41  4.23 3.68 -61.3 -0.487    16.00 16.11 02a57292o0007o 0xc00802
57318.208214 17.981610      NaN    83.0    50.0   o  0.0   1.05 265.5114 3.20086  1567.33  6648.66  4.52 3.39 -57.4 -0.503    18.28 19.34 02a57318o0022o 0xc00800
57318.224257 18.403357      NaN     8.0    50.0   o  0.0   0.87 265.5114 3.20086  1570.15  6644.47  4.51 3.31 -59.7 -0.473    18.33 19.45 02a57318o0047o 0xc00800
57493.568557 19.051202      NaN   -19.0    29.0   o  0.0   0.85 265.5114 3.20086  9440.48  3927.76  3.87 3.27  76.8 -0.478    19.02 20.52 02a57493o0676o 0xc00800
57493.588115 18.424171      NaN    62.0    31.0   o  0.0   0.84 265.5114 3.20086   902.16  6148.42  4.94 3.98 -18.0 -0.382    18.87 20.57 02a57493o0710o 0xc00900
57493.626930 18.729535      NaN    42.0    25.0   o  0.0   0.97 265.5114 3.20086  2132.90  5743.65  3.67 3.35 -64.8 -0.470    19.00 20.37 02a57493o0779o 0xc00900
