         MJD         m       dm   uJy  duJy F  err  chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57370.447932 19.063754      NaN    20    22 c    0   0.83 96.45622 -37.77429  2901.58  6170.13 4.60 4.13 -62.5 -0.389    19.34 21.44 02a57370o0421c 0xc00900
57370.468591 18.990530      NaN    26    22 c    0   0.84 96.45622 -37.77429  2606.70  5591.87 4.35 3.82 -55.8 -0.427    19.42 21.43 02a57370o0452c 0xc00800
57397.360483 19.089302      NaN    24    20 c    0   0.74 96.45622 -37.77429  2809.10  5990.72 4.18 3.76 -68.1 -0.420    19.39 21.34 02a57397o0258c 0xc00800
57397.378046 19.038793      NaN    34    18 c    0   0.94 96.45622 -37.77429  2485.72  5405.56 4.21 3.78 -59.1 -0.418    19.48 21.49 02a57397o0279c 0xc00800
57397.395483 19.367717      NaN    17    16 c    0   0.98 96.45622 -37.77429  3316.91  6542.57 4.01 3.73 -73.6 -0.412    19.54 21.61 02a57397o0300c 0xc00800
57397.412228 19.401649      NaN    18    15 c    0   1.02 96.45622 -37.77429  6911.25  5631.65 3.77 3.60  84.5 -0.411    19.52 21.60 02a57397o0319c 0xc00900
57423.329520 19.051202      NaN    30    19 c    0   1.10 96.45622 -37.77429  6968.40  4924.28 3.96 3.86   9.6 -0.384    19.18 21.18 02a57423o0195c 0xc00800
57423.345370 19.696897      NaN    -3    16 c    0   1.21 96.45622 -37.77429  6716.15  4354.93 3.98 3.86  75.6 -0.377    19.32 21.26 02a57423o0219c 0xc00800
57423.360821 19.631075      NaN   -16    17 c    0   1.14 96.45622 -37.77429  7898.58  3766.26 3.78 3.64  66.1 -0.389    19.42 21.30 02a57423o0243c 0xc00800
57423.376860 19.631075      NaN   -18    17 c    0   0.91 96.45622 -37.77429  8159.50  3873.34 3.81 3.64  70.5 -0.402    19.39 21.28 02a57423o0249c 0xc00800
57429.314289 19.436675      NaN    10    17 c    0   1.07 96.45622 -37.77429  7076.31  4971.15 3.86 3.82  32.7 -0.437    19.34 21.37 02a57429o0246c 0xc00800
57429.329702 19.287255      NaN    16    18 c    0   0.87 96.45622 -37.77429  6824.27  4401.24 4.01 3.90  64.3 -0.418    19.42 21.43 02a57429o0271c 0xc00800
57429.345133 19.241693      NaN    19    18 c    0   0.97 96.45622 -37.77429  8020.50  3813.87 4.08 3.87  39.3 -0.415    19.44 21.43 02a57429o0296c 0xc00800
57429.360984 19.696897      NaN   -19    16 c    0   1.05 96.45622 -37.77429  8143.40  3887.80 3.98 3.84  50.5 -0.419    19.40 21.34 02a57429o0319c 0xc00800
57430.314636 19.051202      NaN   -12    29 c    0   0.93 96.45622 -37.77429  6951.26  4766.36 3.95 3.36  67.5 -0.424    18.82 20.76 02a57430o0209c 0xc00800
57430.330060 19.089302      NaN    -8    28 c    0   0.86 96.45622 -37.77429  6698.58  4196.39 4.05 3.41  77.2 -0.407    18.90 20.88 02a57430o0234c 0xc00800
57430.345472 18.598565      NaN    51    27 c    0   1.36 96.45622 -37.77429  7879.78  3606.50 4.37 4.00  83.9 -0.363    18.88 20.98 02a57430o0259c 0xc00900
