Nested Sampling Global Log-Evidence           :   -0.243446100222860586E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.247326722791098064E+02  +/-    0.494952534021917620E-01

Dim No.       Mean        Sigma
   1    0.160878659831037663E+00    0.168146690327067088E-03
   2   -0.413865691793452939E+02    0.651452155655998094E-01
   3    0.127143774606444082E+01    0.883347981086563048E-03
   4    0.893958600970350403E+00    0.880140725360869375E-02
   5    0.897130491861399849E-02    0.604720079859677353E-04
   6    0.190952690922909629E+01    0.449672011740459706E-03
   7   -0.178460931343789464E+01    0.934597135791856298E-01
   8   -0.924693200497237466E-01    0.932765573496963682E-03
   9   -0.538956592311798932E+01    0.228304864090160015E+00
  10   -0.783490863353649390E-02    0.292603986907884325E-02
  11   -0.410062326258829254E-01    0.315272530467795228E-01
  12   -0.254813067833041806E+00    0.124480129411858095E-01
  13   -0.943285990639230326E-02    0.207714459371805601E-02
  14   -0.106745519106206821E+01    0.439092349376690033E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.160942407582772840E+00
   2   -0.413714843789258637E+02
   3    0.127072935227890560E+01
   4    0.885281713685216132E+00
   5    0.900064983979236705E-02
   6    0.190881396226256017E+01
   7   -0.193365700005801533E+01
   8   -0.925348540785576601E-01
   9   -0.562251633364043535E+01
  10   -0.114318947181811289E-01
  11   -0.569349762102955154E-01
  12   -0.250711823259198163E+00
  13   -0.610233523931689309E-02
  14   -0.106920409333234545E+01

MAP Parameters
Dim No.        Parameter
   1    0.160824164989277568E+00
   2   -0.413463548010151953E+02
   3    0.126943061368780064E+01
   4    0.901001683308217505E+00
   5    0.891535569487500457E-02
   6    0.190872212163126465E+01
   7   -0.171278208706509605E+01
   8   -0.923845337076379114E-01
   9   -0.526958575359873649E+01
  10   -0.962638656978328892E-02
  11   -0.168189634446239758E-01
  12   -0.272304838964691320E+00
  13   -0.755309839899269246E-02
  14   -0.106793765506318072E+01
