Nested Sampling Global Log-Evidence           :   -0.111224102460782456E+04  +/-    0.736407251964857679E+00
Nested Importance Sampling Global Log-Evidence:   -0.111801661478839947E+04  +/-    0.321408437652727294E-01

Dim No.       Mean        Sigma
   1    0.152949603293181885E+00    0.890079003020136789E-02
   2   -0.156277681902585961E+02    0.219421510925884178E+01
   3    0.169962083126566199E+01    0.199280994352111218E-01
   4    0.467848222821592830E+00    0.208172158692782078E+00
   5    0.315929083029759775E-03    0.279465985658322006E-03
   6    0.187073618721822688E+01    0.138795276942486803E-01
   7   -0.177659554615299586E+01    0.454096686438513142E+00
   8    0.401840592997372500E-01    0.790485949169192695E-02
   9   -0.804788681000718986E+00    0.201082518880127781E+01
  10    0.481560377521109209E-01    0.231082394343968302E-01
  11   -0.858426577678575303E-01    0.136696090918136837E+00
  12   -0.234509047857830166E+00    0.241110155141767146E+00
  13   -0.330294272362117794E-01    0.158650887417693329E-01
  14   -0.106407505274400704E+01    0.576169957890887360E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.157944499016669127E+00
   2   -0.155677361572484045E+02
   3    0.168965223097539408E+01
   4    0.409031038370250233E+00
   5    0.147873889764610703E-03
   6    0.186489183123606361E+01
   7   -0.180753874253350011E+01
   8    0.425414004704155885E-01
   9    0.681194337476350054E+00
  10    0.651580035049296735E-01
  11   -0.222271033146079267E+00
  12   -0.443162411122772604E+00
  13   -0.387431079585717625E-01
  14   -0.107288984703085255E+01

MAP Parameters
Dim No.        Parameter
   1    0.157944499016669127E+00
   2   -0.155677361572484045E+02
   3    0.168965223097539408E+01
   4    0.409031038370250233E+00
   5    0.147873889764610703E-03
   6    0.186489183123606361E+01
   7   -0.180753874253350011E+01
   8    0.425414004704155885E-01
   9    0.681194337476350054E+00
  10    0.651580035049296735E-01
  11   -0.222271033146079267E+00
  12   -0.443162411122772604E+00
  13   -0.387431079585717625E-01
  14   -0.107288984703085255E+01
