Nested Sampling Global Log-Evidence           :   -0.184282840811087461E+02  +/-    0.412913724585805719E+00
Nested Importance Sampling Global Log-Evidence:   -0.230247622183859093E+02  +/-    0.454631745458748543E-01

Dim No.       Mean        Sigma
   1    0.107744051535924076E+00    0.343504998894962887E-01
   2   -0.246815425697245168E+02    0.336046743616742605E+01
   3    0.110859451322972991E+01    0.728352876531876553E-01
   4    0.140667682261105553E+01    0.245186169828957579E+00
   5    0.923896407353187038E-02    0.274001964369053903E-02
   6    0.181251957682993559E+01    0.120819720543916556E+00
   7   -0.168394748789395021E+01    0.452103093400815836E+00
   8   -0.546552781617635486E-01    0.403762295971436258E-01
   9   -0.200224433372953659E+01    0.287484078310923463E+01
  10   -0.129664396635087914E+00    0.907204342366765004E-01
  11   -0.729079466390702702E-01    0.142111192762986838E+00
  12   -0.212264552804920736E+00    0.195345196186118397E+00
  13   -0.107279064148968914E+00    0.112163374268228075E+00
  14   -0.107311921506875430E+01    0.598985192772900285E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.978891861165008675E-01
   2   -0.250770524480411012E+02
   3    0.113365805908191586E+01
   4    0.112613036076327200E+01
   5    0.487748613459281031E-02
   6    0.185968012875246291E+01
   7   -0.124160320409767455E+01
   8    0.147605548375723955E-01
   9    0.292019897621693092E+01
  10   -0.530652013232971731E-01
  11   -0.291903845009227447E+00
  12   -0.108476084081032431E+00
  13   -0.150132644465973991E+00
  14   -0.119937391152691797E+01

MAP Parameters
Dim No.        Parameter
   1    0.978891861165008675E-01
   2   -0.250770524480411012E+02
   3    0.113365805908191586E+01
   4    0.112613036076327200E+01
   5    0.487748613459281031E-02
   6    0.185968012875246291E+01
   7   -0.124160320409767455E+01
   8    0.147605548375723955E-01
   9    0.292019897621693092E+01
  10   -0.530652013232971731E-01
  11   -0.291903845009227447E+00
  12   -0.108476084081032431E+00
  13   -0.150132644465973991E+00
  14   -0.119937391152691797E+01
