Nested Sampling Global Log-Evidence           :   -0.106881253602788995E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.114826313461342373E+02  +/-    0.114346207695075947E+00

Dim No.       Mean        Sigma
   1    0.406084715112218220E-01    0.449593265654535217E-02
   2   -0.258405995045532961E+02    0.650459080565706560E+00
   3    0.691542073111259814E+00    0.120371682693058979E+00
   4    0.111454450764955482E+01    0.544139748598062786E-01
   5    0.137003205808022676E-01    0.948640342673045915E-03
   6    0.190700836308849353E+01    0.539040840043180161E-02
   7   -0.172340861921266764E+01    0.152458919467079457E+00
   8   -0.625715928208251809E-01    0.519263127927583907E-02
   9   -0.326870855554375694E+01    0.894578389968924803E+00
  10   -0.149428681889794635E+00    0.732307716459592861E-01
  11   -0.806285799743447322E-02    0.526556684652153481E-01
  12   -0.430508039557731204E+00    0.973326319516761018E-01
  13   -0.764175546610545379E-02    0.835827256038767542E-02
  14   -0.107731623464564752E+01    0.190658072507632025E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.485819431258588674E-01
   2   -0.259970868432152216E+02
   3    0.844004898313247987E+00
   4    0.124553047771440828E+01
   5    0.132978890454473649E-01
   6    0.190597065925768128E+01
   7   -0.163993136161084241E+01
   8   -0.671701173744120028E-01
   9   -0.377542122161345262E+01
  10   -0.217568753791372915E+00
  11   -0.546774937782362400E-01
  12   -0.453979341298151928E+00
  13   -0.110994617244342501E-01
  14   -0.108150297113812099E+01

MAP Parameters
Dim No.        Parameter
   1    0.353854507903743343E-01
   2   -0.265659842890644526E+02
   3    0.681679603366509790E+00
   4    0.112463193233846948E+01
   5    0.158482602873543134E-01
   6    0.190409687315324883E+01
   7   -0.174048656602981566E+01
   8   -0.589360050001694960E-01
   9   -0.777489273450715945E+00
  10   -0.166792815851775911E+00
  11   -0.564194434305385836E-01
  12   -0.325466082619967845E+00
  13   -0.697147762990567819E-02
  14   -0.104940358309919701E+01
