Nested Sampling Global Log-Evidence           :   -0.161608800181597701E+03  +/-    0.649061449967238691E+00
Nested Importance Sampling Global Log-Evidence:   -0.168156215312568008E+03  +/-    0.263465970662834781E-01

Dim No.       Mean        Sigma
   1   -0.404467888113867469E-01    0.194150342899827542E-01
   2   -0.115165553446473208E+02    0.220994270330730913E+01
   3    0.789216029292282850E-01    0.163033703547001391E+00
   4    0.162116963624345911E+01    0.314655558398348884E-01
   5    0.225240716797216189E-02    0.132432014919419729E-02
   6    0.140189788534812143E+01    0.342390723601719432E-01
   7   -0.174712775201031678E+01    0.481631973794649337E+00
   8    0.766732232350198079E-01    0.205070943620519267E-01
   9   -0.398806758113304483E+01    0.220022196393165226E+01
  10   -0.198486755531105008E+00    0.150628218007550635E+00
  11   -0.975013500287166962E-01    0.364391073598598833E-01
  12   -0.387857154854625796E+00    0.217460049726857896E+00
  13    0.370184854149599868E-01    0.461720571807073404E-01
  14   -0.106557131984767639E+01    0.606056675119235611E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.591792548907961874E-01
   2   -0.891312348791751852E+01
   3    0.112313217711904612E+00
   4    0.158021980016397334E+01
   5    0.733151363106649377E-03
   6    0.141246689151824611E+01
   7   -0.268062954735401426E+01
   8    0.932214639300748826E-01
   9   -0.693081265132800439E+01
  10   -0.370371567593840434E+00
  11   -0.477248373407686069E-01
  12   -0.340099516913166589E+00
  13    0.165983090730667526E-01
  14   -0.103578805138487540E+01

MAP Parameters
Dim No.        Parameter
   1   -0.591792548907961874E-01
   2   -0.891312348791751852E+01
   3    0.112313217711904612E+00
   4    0.158021980016397334E+01
   5    0.733151363106649377E-03
   6    0.141246689151824611E+01
   7   -0.268062954735401426E+01
   8    0.932214639300748826E-01
   9   -0.693081265132800439E+01
  10   -0.370371567593840434E+00
  11   -0.477248373407686069E-01
  12   -0.340099516913166589E+00
  13    0.165983090730667526E-01
  14   -0.103578805138487540E+01
