Nested Sampling Global Log-Evidence           :   -0.364964537564126914E+02  +/-    0.555551228676789299E+00
Nested Importance Sampling Global Log-Evidence:   -0.418995533193055465E+02  +/-    0.294909085172903943E-01

Dim No.       Mean        Sigma
   1    0.564694530031063305E-01    0.249488119635580402E-01
   2   -0.232082236680848943E+02    0.699947066453694089E+00
   3    0.682304991994352572E+00    0.463677825590618348E-01
   4    0.145989010150718346E+01    0.139498674434198638E+00
   5    0.637318546896283641E-02    0.228557745457929826E-02
   6    0.181226411384773911E+01    0.781266703607464141E-01
   7   -0.169414738108776808E+01    0.445663967681319328E+00
   8   -0.754784015785899681E-01    0.249079940461676905E-01
   9   -0.241552816360273193E+01    0.727555015025700080E+00
  10   -0.159514690056726971E+00    0.671289246746067797E-01
  11   -0.133564028022415793E+00    0.122378749029555187E+00
  12   -0.218781751315782869E+00    0.226332593366355889E+00
  13   -0.261833599428329844E+00    0.898831950901168714E-01
  14   -0.106511501630903127E+01    0.619750625062662208E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.557928575991479686E-01
   2   -0.232616651817072366E+02
   3    0.655524519729243638E+00
   4    0.166265782330081380E+01
   5    0.678360539323335978E-02
   6    0.174034884922142785E+01
   7   -0.184515478567402624E+01
   8   -0.686164318065351220E-01
   9   -0.244770181799375441E+01
  10   -0.121377693674727685E+00
  11   -0.265753116470292927E+00
  12    0.110240110109645628E-01
  13   -0.205976883674212852E+00
  14   -0.102635883824560770E+01

MAP Parameters
Dim No.        Parameter
   1    0.557928575991479686E-01
   2   -0.232616651817072366E+02
   3    0.655524519729243638E+00
   4    0.166265782330081380E+01
   5    0.678360539323335978E-02
   6    0.174034884922142785E+01
   7   -0.184515478567402624E+01
   8   -0.686164318065351220E-01
   9   -0.244770181799375441E+01
  10   -0.121377693674727685E+00
  11   -0.265753116470292927E+00
  12    0.110240110109645628E-01
  13   -0.205976883674212852E+00
  14   -0.102635883824560770E+01
