Nested Sampling Global Log-Evidence           :   -0.826129902683373416E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.830340820502040629E+02  +/-    0.533278131447584985E-01

Dim No.       Mean        Sigma
   1    0.257765882281461717E-01    0.394338797994970257E-02
   2    0.113205489755775979E+02    0.223310125291537209E+00
   3    0.305750286440420356E-01    0.604685541604068691E-01
   4    0.210924831506278165E+01    0.264945895331435534E-02
   5    0.134809864777641047E-01    0.108293976206504266E-03
   6    0.262964272511629815E+01    0.269386139030559531E-01
   7   -0.152684702936921290E+01    0.595964217613707894E-01
   8   -0.147060723497878021E+00    0.303347350927686589E-01
   9   -0.920627342169333618E+00    0.111513129562600577E+01
  10   -0.228362015889170211E+00    0.125792904018986358E-01
  11   -0.214482313126603368E-01    0.712054069675581349E-02
  12   -0.303300033676704106E+00    0.149637430272335781E-01
  13   -0.278552461886833247E+00    0.160129586430808567E-01
  14   -0.108725838280983678E+01    0.443239709540990852E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.289580537490304116E-01
   2    0.112263861304241992E+02
   3   -0.738700275640427617E-01
   4    0.210823199072188228E+01
   5    0.134972206769060337E-01
   6    0.267172272940103905E+01
   7   -0.148488568420020073E+01
   8   -0.118789593522274570E+00
   9   -0.787063410561429588E+00
  10   -0.222795160756484617E+00
  11   -0.139512257749288028E-01
  12   -0.299911721791718378E+00
  13   -0.291311879390722228E+00
  14   -0.108991653858752469E+01

MAP Parameters
Dim No.        Parameter
   1    0.309660855056204769E-01
   2    0.111408557764440097E+02
   3    0.141533835737611996E+00
   4    0.210582159518723966E+01
   5    0.134858626453044535E-01
   6    0.265601255179106532E+01
   7   -0.160331699757338941E+01
   8   -0.158907952969759680E+00
   9   -0.232349609131183232E+01
  10   -0.209394044052802986E+00
  11   -0.293568557164952879E-01
  12   -0.331725212058327112E+00
  13   -0.260145505998703397E+00
  14   -0.108550934729406601E+01
