Nested Sampling Global Log-Evidence           :   -0.127505270376466573E+02  +/-    0.355846532197968746E+00
Nested Importance Sampling Global Log-Evidence:   -0.176570015622915797E+02  +/-    0.576998909640447713E-01

Dim No.       Mean        Sigma
   1    0.933532972808758105E-01    0.354919598322978175E-01
   2   -0.194748358327118325E+02    0.647892627809738286E+01
   3    0.731439346417948055E+00    0.310368957829676440E+00
   4    0.122761289709100274E+01    0.278117522154882002E+00
   5    0.750666242151691587E-02    0.316341469457484623E-02
   6    0.207160066428166578E+01    0.296716074594005862E-01
   7   -0.170862261437079876E+01    0.449453660232305541E+00
   8   -0.828057140109238615E-01    0.858958663770837683E-01
   9   -0.273169062111236016E+01    0.381468747948716791E+01
  10   -0.177414922440023215E+00    0.155345766649756911E+00
  11   -0.352737252503330517E-01    0.142896686723355454E+00
  12   -0.196564464042982889E+00    0.206423716435641030E+00
  13   -0.182431011449441821E+00    0.680193294907703583E-01
  14   -0.106026787824777013E+01    0.514032221111854551E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.905400843253588300E-01
   2   -0.239980644999499155E+02
   3    0.104645714195306128E+01
   4    0.132279478979249432E+01
   5    0.395464478164191981E-02
   6    0.205592089820234314E+01
   7   -0.136700849024160620E+01
   8   -0.114638058640861601E+00
   9   -0.112601629067618720E+02
  10   -0.247491507486845230E+00
  11    0.137511496840593550E+00
  12   -0.102673949006330048E+00
  13   -0.137993461642514387E+00
  14   -0.105789370898325563E+01

MAP Parameters
Dim No.        Parameter
   1    0.905400843253588300E-01
   2   -0.239980644999499155E+02
   3    0.104645714195306128E+01
   4    0.132279478979249432E+01
   5    0.395464478164191981E-02
   6    0.205592089820234314E+01
   7   -0.136700849024160620E+01
   8   -0.114638058640861601E+00
   9   -0.112601629067618720E+02
  10   -0.247491507486845230E+00
  11    0.137511496840593550E+00
  12   -0.102673949006330048E+00
  13   -0.137993461642514387E+00
  14   -0.105789370898325563E+01
