Nested Sampling Global Log-Evidence           :   -0.110469427496287523E+03  +/-    0.815370761121972820E+00
Nested Importance Sampling Global Log-Evidence:   -0.115437617335914538E+03  +/-    0.401235678415718042E-01

Dim No.       Mean        Sigma
   1   -0.567936495081080642E-01    0.186447335083216419E-01
   2   -0.401329186043191655E+02    0.337698035721050216E+01
   3    0.817935435653009413E+00    0.286376732004569090E+00
   4    0.241788918129631991E+01    0.143036997846581644E-01
   5    0.976863839127204391E-02    0.268275804758378211E-03
   6    0.319506096088965608E+01    0.180001429428581605E+00
   7   -0.174040172379818303E+01    0.423347938946887048E+00
   8    0.316801658037121514E+00    0.319349098818568003E-01
   9   -0.200297490115508303E+01    0.392865648934543721E+01
  10   -0.133282432427790615E+00    0.152122671792704917E+00
  11   -0.331885443162551821E-01    0.133033204202937405E+00
  12   -0.211144079198183926E+00    0.178005215846524616E-01
  13   -0.141458474895130804E+00    0.226083145815829445E+00
  14   -0.106065122153443903E+01    0.451340094227869401E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.776053617093415554E-01
   2   -0.440345156946636678E+02
   3    0.664579491315778648E+00
   4    0.241756039715746596E+01
   5    0.970767601288645074E-02
   6    0.368826159293954881E+01
   7   -0.231599295459505150E+01
   8    0.325752663028921363E+00
   9   -0.276590214681859781E+01
  10   -0.100871818757676077E+00
  11   -0.272086279061229709E-01
  12   -0.224592173839524595E+00
  13   -0.233852973342514842E+00
  14   -0.107754711318108032E+01

MAP Parameters
Dim No.        Parameter
   1   -0.776053617093415554E-01
   2   -0.440345156946636678E+02
   3    0.664579491315778648E+00
   4    0.241756039715746596E+01
   5    0.970767601288645074E-02
   6    0.368826159293954881E+01
   7   -0.231599295459505150E+01
   8    0.325752663028921363E+00
   9   -0.276590214681859781E+01
  10   -0.100871818757676077E+00
  11   -0.272086279061229709E-01
  12   -0.224592173839524595E+00
  13   -0.233852973342514842E+00
  14   -0.107754711318108032E+01
