         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57246.290537 19.256669      NaN   -42    24 c    0   1.10 253.49479 -9.70285 10296.67   969.88 4.36 3.88  35.7 -0.469    19.43 21.35 02a57246o0072c -1.750000
57246.292724 19.142275      NaN    23    19 c    0   1.17 253.49479 -9.70285   527.82   968.95 4.71 4.01 -33.2 -0.399    19.41 21.34 02a57246o0075c  1.210526
57246.305752 19.128787      NaN   -26    27 c    0   0.90 253.49479 -9.70285 10292.46   968.54 4.35 3.84  34.2 -0.475    19.46 21.36 02a57246o0093c -0.962963
57246.306441 19.351140      NaN   -23    22 c    0   1.06 253.49479 -9.70285   524.57   967.52 4.62 3.84 -32.7 -0.405    19.46 21.35 02a57246o0094c -1.045455
57246.333813 19.631075      NaN    -7    17 c    0   1.16 253.49479 -9.70285  8823.90  2448.77 3.94 3.75  45.9 -0.456    19.49 21.42 02a57246o0132c -0.411765
57246.350692 19.212347      NaN    21    18 c    0   0.97 253.49479 -9.70285  8828.86  2453.72 4.04 3.87  38.4 -0.441    19.45 21.39 02a57246o0154c  1.166667
57304.218172 18.519279      NaN    46    32 c    0   1.11 253.49479 -9.70285   514.90   959.89 5.03 3.85 -37.5 -0.445    18.57 20.37 02a57304o0030c  1.437500
57304.220719 17.850111      NaN   116    49 c    0   1.14 253.49479 -9.70285 10279.14   972.08 4.27 3.16 -76.1 -0.465    18.76 20.56 02a57304o0034c  2.367347
57304.234695 18.261819      NaN   -27    60 c    0   1.19 253.49479 -9.70285 10277.26   972.27 3.80 2.95 -63.2 -0.514    18.66 20.46 02a57304o0056c -0.450000
57308.223507 18.582238      NaN    35    33 c    0   1.15 253.49479 -9.70285 10336.98   978.35 5.20 4.16  36.4 -0.489    18.99 20.68 02a57308o0041c  1.060606
57309.217704 18.640491      NaN    25    34 c    0   0.88 253.49479 -9.70285   568.23   976.02 5.82 3.96 -31.8 -0.456    18.88 20.49 02a57309o0040c  0.735294
57309.219023 18.649074      NaN     6    40 c    0   0.98 253.49479 -9.70285 10331.41   986.54 5.50 4.43  31.4 -0.463    18.93 20.65 02a57309o0042c  0.150000
57309.233225 18.267867      NaN    62    39 c    0   1.12 253.49479 -9.70285 10329.80   986.51 5.59 4.09  36.6 -0.411    18.99 20.65 02a57309o0064c  1.589744
57311.218228 18.403357      NaN    29    43 c    0   1.06 253.49479 -9.70285 10321.22   984.93 5.34 3.95  31.9 -0.456    18.85 20.33 02a57311o0051c  0.674419
57436.565423 18.640491      NaN     7    40 c    0   1.16 253.49479 -9.70285   849.42  9577.09 4.44 4.21 -50.0 -0.402    18.54 19.88 02a57436o0588c  0.175000
57436.579028 19.256669      NaN    -8    24 c    0   0.82 253.49479 -9.70285  1128.75 10163.79 4.04 3.99 -41.1 -0.410    19.16 20.85 02a57436o0611c -0.333333
57436.583833 18.738855      NaN    47    23 c    0   1.15 253.49479 -9.70285  4138.07   502.27 4.71 3.79  -8.1 -0.470    19.15 20.87 02a57436o0619c  2.043478
57436.597365 19.197966      NaN    13    21 c    0   1.28 253.49479 -9.70285  2968.87  1091.11 4.65 3.76 -12.5 -0.458    19.20 20.95 02a57436o0642c  0.619048
57436.610877 18.978793      NaN    27    22 c    0   0.90 253.49479 -9.70285  2696.72   896.86 4.66 3.79 -15.2 -0.460    19.27 21.01 02a57436o0665c  1.227273
57490.563578 19.436675      NaN     1    20 c    0   0.87 253.49479 -9.70285   796.97  9494.63 4.15 4.14 -12.5 -0.411    19.36 21.23 02a57490o0706c  0.050000
57490.583749 19.089302      NaN    21    21 c    0   1.14 253.49479 -9.70285  9540.85   581.84 4.32 3.81  23.4 -0.469    19.42 21.25 02a57490o0740c  1.000000
57490.612085 19.002397      NaN    28    21 c    0   0.92 253.49479 -9.70285  1152.83    91.14 4.91 3.74 -21.1 -0.448    19.48 21.31 02a57490o0789c  1.333333
57514.501947 19.401649      NaN    -3    21 c    0   1.02 253.49479 -9.70285   204.11  2030.41 5.32 3.74 -28.5 -0.436    19.38 21.20 02a57514o0591c -0.142857
57514.515254 19.271854      NaN     8    21 c    0   1.11 253.49479 -9.70285   184.84  2000.71 5.57 3.82 -23.7 -0.441    19.35 21.23 02a57514o0618c  0.380952
