         MJD         m       dm    uJy  duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    __tmp_SN
57222.339464 18.666446      NaN     52    24 o    0     1.10 253.49479 -9.70285 10354.56  2961.59 3.88 3.31  74.0 -0.504    19.16 20.77 02a57222o0062o    2.166667
57222.351697 18.910912      NaN     21    26 o    0     0.95 253.49479 -9.70285 10352.20  2966.92 3.87 3.20  79.0 -0.485    19.18 20.80 02a57222o0078o    0.807692
57228.316656 18.796518      NaN      8    34 o    0     0.92 253.49479 -9.70285  7541.93 10418.86 3.64 3.32   0.0 -0.458    18.65 19.82 02a57228o0095o    0.235294
57229.302066 18.649074      NaN    -40    42 o    0     1.00 253.49479 -9.70285   768.25   741.96 4.17 3.58 -40.4 -0.459    18.50 19.50 02a57229o0094o   -0.952381
57229.327130 18.649074      NaN    -13    42 o    0     1.07 253.49479 -9.70285   769.59   748.58 4.26 3.67 -39.1 -0.445    18.49 19.47 02a57229o0128o   -0.309524
57229.340347 18.214605      NaN     71    39 o    0     1.03 253.49479 -9.70285  9066.40  2226.89 3.76 3.50  76.6 -0.478    18.54 19.57 02a57229o0144o    1.820513
57229.377656 18.729535      NaN    -44    39 o    0     1.13 253.49479 -9.70285  9073.79  2234.73 3.63 3.30  82.9 -0.496    18.50 19.43 02a57229o0191o   -1.128205
57256.254515 17.033415      NaN    -62   186 o    0     0.92 253.49479 -9.70285 10275.38   970.48 4.07 3.21  30.4 -0.533    17.48 18.22 02a57256o0011o   -0.333333
57256.258719 17.613631      NaN   -216   109 o    0     1.05 253.49479 -9.70285   500.99   970.03 4.81 3.47 -38.0 -0.471    17.65 18.32 02a57256o0018o   -1.981651
57288.211945 17.057018      NaN   -245   182 o    0     0.91 253.49479 -9.70285 10296.51   984.79 4.01 3.57  84.9 -0.497    17.47 17.66 02a57288o0004o   -1.346154
57288.217496 17.922662      NaN      6    80 o    0     0.90 253.49479 -9.70285 10298.65   976.96 3.86 3.45  75.6 -0.502    18.11 18.86 02a57288o0013o    0.075000
57288.228052 18.526952      NaN    -18    47 o    0     1.17 253.49479 -9.70285  8829.06  2456.78 3.85 3.41  78.6 -0.538    18.45 19.49 02a57288o0030o   -0.382979
57288.233134 18.459772      NaN   -149    50 o    0     0.97 253.49479 -9.70285   522.79   967.95 5.05 3.67 -39.2 -0.466    18.41 19.45 02a57288o0038o   -2.980000
57288.245177 18.438271      NaN    -32    51 o    0     1.10 253.49479 -9.70285  8826.27  2454.79 3.65 3.28  69.8 -0.499    18.40 19.38 02a57288o0057o   -0.627451
57288.251078 18.417189      NaN      9    49 o    0     1.15 253.49479 -9.70285   521.29   965.41 5.10 3.60 -39.9 -0.468    18.35 19.36 02a57288o0066o    0.183673
57289.210887 17.245468      NaN    -11   153 o    0     0.95 253.49479 -9.70285 10288.65   983.50 3.86 3.52  52.7 -0.491    17.65 18.10 02a57289o0028o   -0.071895
57289.216423 17.699983      NaN     14    96 o    0     0.80 253.49479 -9.70285 10290.83   981.02 4.01 3.55  51.8 -0.463    18.15 18.94 02a57289o0037o    0.145833
57289.228076 16.961884      NaN    206   130 o    0     1.41 253.49479 -9.70285  8821.55  2462.03 3.87 3.58  34.8 -0.643    16.84 17.38 02a57289o0055o    1.584615
57289.238783 16.331626      NaN  -1099   355 o    0     0.98 253.49479 -9.70285   516.85   973.31 5.07 3.55 -33.0 -0.536    16.03 16.36 02a57289o0072o   -3.095775
57289.245416 14.746888      NaN   -892  1528 o    0     0.86 253.49479 -9.70285  8823.47  2459.94 3.74 3.31  79.4 -0.539    15.37 15.38 02a57289o0082o   -0.583770
57297.258143 18.356290      NaN    -56    55 o    0     0.94 253.49479 -9.70285 10274.47   966.09 4.65 3.83  42.2 -0.479    18.74 20.19 02a57297o0071o   -1.018182
57298.249284 18.208845      NaN    -84    63 o    0     0.79 253.49479 -9.70285 10274.18   972.50 5.00 3.15  25.4 -0.530    18.67 20.02 02a57298o0074o   -1.333333
57438.659235 19.014394      NaN    -45    30 o    0     1.19 253.49479 -9.70285  3807.01   297.52 4.32 3.38  -7.8 -0.524    18.90 20.21 02a57438o0751o   -1.500000
57472.614309 17.833722      NaN    -91    89 o    0     1.19 253.49479 -9.70285   150.97  1342.96 3.86 3.58 -37.7 -0.484    17.80 19.06 02a57472o0735o   -1.022472
57472.625897 17.858399      NaN    -32    87 o    0     1.21 253.49479 -9.70285  9910.33  1344.61 4.97 3.05 -65.0 -0.413    17.85 19.10 02a57472o0753o   -0.367816
57472.643924 18.053859      NaN     53    55 o    0     1.47 253.49479 -9.70285  6630.80 10426.95 3.64 3.49  34.6 -0.465    18.08 18.66 02a57472o0780o    0.963636
57472.648452 17.949472      NaN    -47    80 o    0     0.83 253.49479 -9.70285  9613.92   765.13 4.34 3.49  28.7 -0.557    18.02 18.52 02a57472o0786o   -0.587500
57472.653153 17.231368      NaN    114   117 o    0     0.99 253.49479 -9.70285   995.27   190.78 5.51 3.52 -23.1 -0.543    17.67 17.96 02a57472o0794o    0.974359
57493.536637 19.128787      NaN     -1    27 o    0     1.21 253.49479 -9.70285 10415.69  9589.18 4.25 3.39  82.5 -0.472    19.02 20.47 02a57493o0620o   -0.037037
