         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57222.339464 19.256669      NaN   -12    24 o    0   0.88 253.49339 -9.70619 10357.26  2955.04 3.88 3.31  73.9 -0.504    19.16 20.77 02a57222o0062o  -0.500000
57222.351697 19.128787      NaN   -25    27 o    0   0.90 253.49339 -9.70619 10354.91  2960.38 3.87 3.20  79.0 -0.485    19.18 20.80 02a57222o0078o  -0.925926
57228.316656 18.910912      NaN   -18    33 o    0   1.20 253.49339 -9.70619  7544.57 10412.29 3.64 3.32   0.1 -0.457    18.65 19.82 02a57228o0095o  -0.545455
57229.302066 18.598565      NaN   -14    44 o    0   0.91 253.49339 -9.70619   770.95   735.43 4.17 3.58 -40.3 -0.459    18.50 19.50 02a57229o0094o  -0.318182
57229.327130 18.208845      NaN    72    39 o    0   1.41 253.49339 -9.70619   772.29   742.05 4.26 3.67 -39.1 -0.445    18.49 19.47 02a57229o0128o   1.846154
57229.340347 18.816441      NaN   -10    36 o    0   1.07 253.49339 -9.70619  9069.10  2220.35 3.76 3.50  76.5 -0.478    18.54 19.57 02a57229o0144o  -0.277778
57229.377656 18.574166      NaN   -32    45 o    0   0.98 253.49339 -9.70619  9076.49  2228.19 3.63 3.30  82.9 -0.497    18.50 19.43 02a57229o0191o  -0.711111
57256.254515 17.031470      NaN    31   176 o    0   0.95 253.49339 -9.70619 10278.13   963.86 4.07 3.21  30.4 -0.533    17.48 18.22 02a57256o0011o   0.176136
57256.258719 17.613631      NaN    -2   109 o    0   1.09 253.49339 -9.70619   503.70   963.51 4.81 3.47 -38.0 -0.471    17.65 18.32 02a57256o0018o  -0.018349
57288.211945 16.788807      NaN   186   171 o    0   1.12 253.49339 -9.70619 10299.26   978.18 4.01 3.57  84.9 -0.497    17.47 17.66 02a57288o0004o   1.087719
57288.217496 17.949472      NaN   -32    80 o    0   0.94 253.49339 -9.70619 10301.40   970.35 3.86 3.45  75.5 -0.502    18.11 18.86 02a57288o0013o  -0.400000
57288.228052 18.649074      NaN    -9    42 o    0   1.33 253.49339 -9.70619  8831.75  2450.25 3.85 3.41  78.5 -0.538    18.45 19.49 02a57288o0030o  -0.214286
57288.233134 18.550302      NaN   -21    46 o    0   1.21 253.49339 -9.70619   525.50   961.43 5.06 3.67 -39.2 -0.466    18.41 19.45 02a57288o0038o  -0.456522
57288.245177 17.990970      NaN    78    51 o    0   0.95 253.49339 -9.70619  8828.96  2448.27 3.65 3.28  69.7 -0.500    18.40 19.38 02a57288o0057o   1.529412
57288.251078 18.459772      NaN   -30    50 o    0   1.02 253.49339 -9.70619   524.00   958.88 5.10 3.60 -39.9 -0.468    18.35 19.36 02a57288o0066o  -0.600000
57289.210887 16.777988      NaN   196   170 o    0   0.71 253.49339 -9.70619 10291.39   976.89 3.86 3.52  52.6 -0.491    17.65 18.10 02a57289o0028o   1.152941
57289.216423 17.584152      NaN    60    92 o    0   0.90 253.49339 -9.70619 10293.58   974.41 4.01 3.55  51.7 -0.463    18.15 18.94 02a57289o0037o   0.652174
