Nested Sampling Global Log-Evidence           :   -0.372281503703935479E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.103606333461567246E+01  +/-    0.102133528364853440E+00

Dim No.       Mean        Sigma
   1    0.684583590793257091E-01    0.370318576309209679E-02
   2   -0.105187675453303378E+02    0.126534886827007642E+00
   3    0.314126900552249344E+00    0.130648809733323081E-01
   4    0.113991293911527847E+01    0.191298601465708928E-01
   5    0.953969432990168197E-02    0.693451387310627348E-03
   6    0.155032870026307013E+01    0.348998169128203820E-02
   7   -0.177258551577047996E+01    0.205583764161855947E+00
   8   -0.130692850153589973E+00    0.431584170759076041E-01
   9   -0.226914067188897128E+01    0.134562933923147088E+01
  10   -0.240924275276926780E+00    0.554386305323772005E-01
  11   -0.867649053811614945E-01    0.407581982029524420E-01
  12   -0.252159333326747559E+00    0.111094185181873306E+00
  13   -0.158124526429528484E-01    0.241699355823818324E+00
  14   -0.106401663653895606E+01    0.563099980151231510E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.661492493423666006E-01
   2   -0.105784389397035561E+02
   3    0.292675929958063630E+00
   4    0.114853690380098183E+01
   5    0.954078431723343057E-02
   6    0.155507879860844755E+01
   7   -0.203024786225908205E+01
   8   -0.115475131757501653E+00
   9   -0.321927021584393902E+00
  10   -0.269122562824485434E+00
  11   -0.417680282189234822E-01
  12   -0.338095027282790173E+00
  13    0.479119813626187163E+00
  14   -0.107203237303257337E+01

MAP Parameters
Dim No.        Parameter
   1    0.623354048381600384E-01
   2   -0.102955042983955209E+02
   3    0.335268298874433490E+00
   4    0.114098299882794540E+01
   5    0.102501686325944669E-01
   6    0.154742686772563731E+01
   7   -0.165843022202243029E+01
   8   -0.170471176794496609E+00
   9   -0.939863223874148224E+00
  10   -0.306204109303046201E+00
  11   -0.642295450312318494E-01
  12    0.262220442152237831E-01
  13    0.323689385028281471E-01
  14   -0.105229369603246248E+01
