Nested Sampling Global Log-Evidence           :   -0.265250358993223365E+02  +/-    0.512560871186474976E+00
Nested Importance Sampling Global Log-Evidence:   -0.322730211252713133E+02  +/-    0.319376620448005785E-01

Dim No.       Mean        Sigma
   1    0.410573486265570914E-01    0.289596821906072735E-01
   2   -0.173008414101864965E+02    0.910615311217595758E+00
   3    0.638190355308584034E+00    0.752841632610854045E-01
   4    0.144422227322085805E+01    0.375383047097215677E-01
   5    0.586873259278858361E-02    0.264013748365297561E-02
   6    0.142915000572787054E+01    0.388401323263210321E-01
   7   -0.164317891233463365E+01    0.436162509348057836E+00
   8   -0.164086108162016138E-01    0.284925274604642745E-01
   9   -0.149069121329942167E+01    0.151873309661463640E+01
  10   -0.144487388010050649E+00    0.114630738998803355E+00
  11   -0.312675548177097154E-01    0.107987949132670166E+00
  12   -0.237052531851441373E+00    0.232473927563331129E+00
  13   -0.918720631150387046E-01    0.983625876297506418E-01
  14   -0.106431057985080746E+01    0.600501192653226865E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.264214047894454629E-01
   2   -0.173552703533582147E+02
   3    0.633245599501455425E+00
   4    0.144028908754906038E+01
   5    0.425638760819481345E-02
   6    0.141315795217378382E+01
   7   -0.849313659005919264E+00
   8    0.694598312906845317E-02
   9   -0.139996057159766796E+01
  10   -0.491480354407495823E-01
  11    0.170165587864942458E-01
  12   -0.856731308099297900E-01
  13   -0.120612187142562846E+00
  14   -0.112487906786220337E+01

MAP Parameters
Dim No.        Parameter
   1    0.264214047894454629E-01
   2   -0.173552703533582147E+02
   3    0.633245599501455425E+00
   4    0.144028908754906038E+01
   5    0.425638760819481345E-02
   6    0.141315795217378382E+01
   7   -0.849313659005919264E+00
   8    0.694598312906845317E-02
   9   -0.139996057159766796E+01
  10   -0.491480354407495823E-01
  11    0.170165587864942458E-01
  12   -0.856731308099297900E-01
  13   -0.120612187142562846E+00
  14   -0.112487906786220337E+01
