Nested Sampling Global Log-Evidence           :   -0.592286114553996157E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.633179438205933387E+01  +/-    0.560344384702545634E-01

Dim No.       Mean        Sigma
   1    0.646693432055639728E-01    0.150448705487157700E-02
   2   -0.816419028254714796E+01    0.519425304402504132E-01
   3    0.614865886652317450E+00    0.406095246945576468E-02
   4    0.145526676936157395E+01    0.145019058397715551E-01
   5    0.885782388659609767E-02    0.146634047916793965E-03
   6    0.161560859611766006E+01    0.265657092078316415E-02
   7   -0.185849502573043290E+01    0.457607636842286974E-01
   8    0.311655512749722981E-01    0.123552652432586401E-02
   9   -0.326267374904905649E+01    0.769643920843129936E-01
  10    0.936165418632991728E-02    0.569658547538386215E-02
  11   -0.153496274877098382E+00    0.346101399313733776E-02
  12   -0.150183784393169012E+00    0.245822493307206388E-01
  13    0.259758672490445042E+00    0.483698250037147004E-02
  14   -0.108180171147283621E+01    0.722882427576672718E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.622998490654773501E-01
   2   -0.821737839494187305E+01
   3    0.609967040977889341E+00
   4    0.144384054176751975E+01
   5    0.868659922699234477E-02
   6    0.161215553236807074E+01
   7   -0.182677777116133955E+01
   8    0.312315380851401758E-01
   9   -0.322795839310301913E+01
  10    0.941364052551997045E-02
  11   -0.152289885875804193E+00
  12   -0.164005959419623704E+00
  13    0.259883726795787029E+00
  14   -0.109142566632644145E+01

MAP Parameters
Dim No.        Parameter
   1    0.629057106281157713E-01
   2   -0.812737386604203849E+01
   3    0.613378242920627925E+00
   4    0.146098705922536887E+01
   5    0.888274552362874024E-02
   6    0.161932877801109965E+01
   7   -0.180161565097565157E+01
   8    0.321539674767458428E-01
   9   -0.312965723631237003E+01
  10    0.931823696724987105E-02
  11   -0.152332023745002793E+00
  12   -0.184693157113186152E+00
  13    0.268596618872278259E+00
  14   -0.108748156849761224E+01
