Nested Sampling Global Log-Evidence           :   -0.277603623775718455E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.274373279229684186E+00  +/-    0.104154323655953427E-01

Dim No.       Mean        Sigma
   1    0.120353663018696100E+00    0.107714483675694188E-01
   2   -0.774165694612434763E+01    0.274438099251267331E+00
   3    0.696559630659019713E+00    0.299570314783962968E-01
   4    0.169090546742200654E+01    0.129858450485833027E+00
   5    0.109765060225703124E-01    0.137255568085441464E-02
   6    0.187876934046812694E+01    0.197254425885021178E+00
   7   -0.188469291031735553E+01    0.156782174218323994E+00
   8   -0.679237696700608767E-01    0.701137156693509064E-02
   9   -0.199193142216847829E+01    0.275667162913923403E+00
  10   -0.124899874046131024E+00    0.321739201637555594E-01
  11   -0.107929341800138134E-01    0.958358661508767473E-01
  12   -0.149217274269188599E+00    0.486843847550166159E-01
  13   -0.173557651229702348E+00    0.676029126104071704E-01
  14   -0.107401144471884469E+01    0.171203385363282376E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.121020001506411068E+00
   2   -0.759539612878560355E+01
   3    0.650148048914382271E+00
   4    0.153082399556189075E+01
   5    0.110050214032904395E-01
   6    0.193600123962259452E+01
   7   -0.182368694762544004E+01
   8   -0.699404779016595535E-01
   9   -0.233483371244202642E+01
  10   -0.113534703597024750E+00
  11   -0.296058090115329416E-01
  12   -0.342189535207399476E-01
  13   -0.253956534929154376E+00
  14   -0.108399962122253091E+01

MAP Parameters
Dim No.        Parameter
   1    0.127707327362877321E+00
   2   -0.798472446850981843E+01
   3    0.741047523306208378E+00
   4    0.146875314323392914E+01
   5    0.119026947369924776E-01
   6    0.162052669204567268E+01
   7   -0.194768012453748440E+01
   8   -0.750860686942506073E-01
   9   -0.252844543148062595E+01
  10   -0.125039584056653608E+00
  11    0.126248861312332483E+00
  12   -0.192783601783528269E+00
  13   -0.172523790260712739E+00
  14   -0.104727152643581456E+01
