Nested Sampling Global Log-Evidence           :   -0.368737534550496022E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.368810842624398418E+02  +/-    0.409891558431207340E-02

Dim No.       Mean        Sigma
   1    0.463713628857099283E-01    0.293735917566855171E-03
   2   -0.177895485662306392E+02    0.223088629240108978E-01
   3    0.542353244986514604E+00    0.122232314901364017E-02
   4    0.170408932965161330E+01    0.112829151277661285E-02
   5    0.617972391830183543E-02    0.141938318885787034E-03
   6    0.221525385484752180E+01    0.855433801778925432E-03
   7   -0.173491900014756295E+01    0.473299001772118574E-01
   8    0.238648076893173938E+00    0.403262449475695096E-03
   9    0.884315936874608433E+01    0.111500960091167348E+00
  10    0.731541545847677499E+00    0.768664867621941155E-03
  11   -0.324351281207877901E-01    0.122170488779953018E-02
  12   -0.913731468817947090E+00    0.765543547400497626E-02
  13    0.299115159804456965E-01    0.108706808694376735E-02
  14   -0.106539003331276594E+01    0.199767898962862180E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.457843180721783163E-01
   2   -0.178084014438980063E+02
   3    0.542220692892657175E+00
   4    0.170371635329496240E+01
   5    0.624396851108263966E-02
   6    0.221562699867436352E+01
   7   -0.176686440890617669E+01
   8    0.238900678020552815E+00
   9    0.891569568306663385E+01
  10    0.731116181161091339E+00
  11   -0.323682126152943575E-01
  12   -0.924085835829183910E+00
  13    0.295456887799231058E-01
  14   -0.106621630734028949E+01

MAP Parameters
Dim No.        Parameter
   1    0.468691110328727581E-01
   2   -0.177725390038314863E+02
   3    0.542351975361938132E+00
   4    0.170328133081944610E+01
   5    0.596629876475483160E-02
   6    0.221575256634011186E+01
   7   -0.170424811216954208E+01
   8    0.238609163233880650E+00
   9    0.864575262175590886E+01
  10    0.731330336334642617E+00
  11   -0.305475162645329965E-01
  12   -0.910904868156146685E+00
  13    0.306345366586433347E-01
  14   -0.106616594758150374E+01
