Nested Sampling Global Log-Evidence           :   -0.139684403648246409E+02  +/-    0.338444968441854288E+00
Nested Importance Sampling Global Log-Evidence:   -0.186510342132319913E+02  +/-    0.331991461675961996E-01

Dim No.       Mean        Sigma
   1    0.425165060801703104E-01    0.334431779295034093E-01
   2   -0.150965717228203395E+02    0.712822916406244200E+01
   3    0.623176602325938189E+00    0.216877763078088176E+00
   4    0.116941717948265578E+01    0.296871383475245942E+00
   5    0.114087122125311486E-01    0.376952077923916945E-02
   6    0.190601058108775590E+01    0.104248309344593254E+00
   7   -0.164211705132977337E+01    0.415794493349973648E+00
   8   -0.964763630453636251E-01    0.515034032989228965E-01
   9   -0.222982460731168208E+01    0.344128380850047844E+01
  10   -0.124966330105697146E+00    0.161189018160931508E+00
  11   -0.667720806202865003E-01    0.135894976390894595E+00
  12   -0.200357969633110894E+00    0.199085332289712313E+00
  13   -0.663801258562891350E-01    0.110014781357093250E+00
  14   -0.106136507241405509E+01    0.530054793223937587E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.268968677560020575E-02
   2   -0.756258466280448971E+01
   3    0.372625110368956680E+00
   4    0.112304117049408037E+01
   5    0.125573825240571334E-01
   6    0.192171341476324686E+01
   7   -0.138266685620577934E+01
   8   -0.538462640671767273E-01
   9   -0.128896077558958266E+01
  10   -0.242780720219774704E+00
  11    0.847272455809621738E-01
  12   -0.124290411882187382E+00
  13   -0.135327556994793097E+00
  14   -0.100693567937366080E+01

MAP Parameters
Dim No.        Parameter
   1   -0.268968677560020575E-02
   2   -0.756258466280448971E+01
   3    0.372625110368956680E+00
   4    0.112304117049408037E+01
   5    0.125573825240571334E-01
   6    0.192171341476324686E+01
   7   -0.138266685620577934E+01
   8   -0.538462640671767273E-01
   9   -0.128896077558958266E+01
  10   -0.242780720219774704E+00
  11    0.847272455809621738E-01
  12   -0.124290411882187382E+00
  13   -0.135327556994793097E+00
  14   -0.100693567937366080E+01
