Nested Sampling Global Log-Evidence           :   -0.152658968579201844E+02  +/-    0.460674758186102540E+00
Nested Importance Sampling Global Log-Evidence:   -0.205809243428427990E+02  +/-    0.586724642731842258E-01

Dim No.       Mean        Sigma
   1    0.105618743012111743E+00    0.271618938891558213E-01
   2   -0.271526405314855310E+02    0.159942877165783859E+01
   3    0.923368784212542537E+00    0.921489737674243831E-01
   4    0.110773908809416199E+01    0.298732557202708082E+00
   5    0.753188958226591512E-02    0.349249777625525388E-02
   6    0.188156007413278048E+01    0.518994672089849660E-01
   7   -0.169699376282653946E+01    0.422705078615443264E+00
   8   -0.131424487717622079E+00    0.425336406695518074E-01
   9   -0.550248362188887352E+01    0.221826961273670298E+01
  10   -0.880786741630527059E-01    0.146432206879260340E+00
  11   -0.657659679774355022E-01    0.136798757459151071E+00
  12   -0.197340600305763281E+00    0.217164372426301711E+00
  13   -0.608518638281481811E-01    0.705553321188625848E-01
  14   -0.105305044971534745E+01    0.488082301122443121E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.152114620823705998E+00
   2   -0.264033358740583424E+02
   3    0.866511345231215868E+00
   4    0.126683672517540780E+01
   5    0.122989493913267176E-01
   6    0.185262984970843925E+01
   7   -0.987107184025981965E+00
   8   -0.176145363666040083E+00
   9   -0.712464449369470998E+01
  10    0.362510139517417118E-01
  11   -0.115270783266695376E+00
  12   -0.310855372770366012E+00
  13   -0.178429890308310912E-01
  14   -0.104266952421797043E+01

MAP Parameters
Dim No.        Parameter
   1    0.152114620823705998E+00
   2   -0.264033358740583424E+02
   3    0.866511345231215868E+00
   4    0.126683672517540780E+01
   5    0.122989493913267176E-01
   6    0.185262984970843925E+01
   7   -0.987107184025981965E+00
   8   -0.176145363666040083E+00
   9   -0.712464449369470998E+01
  10    0.362510139517417118E-01
  11   -0.115270783266695376E+00
  12   -0.310855372770366012E+00
  13   -0.178429890308310912E-01
  14   -0.104266952421797043E+01
