Nested Sampling Global Log-Evidence           :   -0.116562486341295801E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.157309420235061159E+01  +/-    0.525192437779619381E-01

Dim No.       Mean        Sigma
   1    0.735547012511299086E-01    0.496432834966838827E-03
   2   -0.213071362581994954E+02    0.332171488862775463E-01
   3    0.821214003240571588E+00    0.647348305553891237E-02
   4    0.163289449038683387E+01    0.341244087861780057E-02
   5    0.586380215696247556E-02    0.742107780204239879E-04
   6    0.174006258548883430E+01    0.150873335744258069E-02
   7   -0.198027034151217984E+01    0.242264356302125082E-01
   8   -0.658997090694244392E-01    0.128273981448446639E-02
   9   -0.409881011566191233E+01    0.163639633928129476E-01
  10   -0.225470441270376298E+00    0.372682327606284900E-02
  11   -0.199401935336922485E-01    0.158802279845349399E-02
  12   -0.333274405922737549E+00    0.965290340710879546E-02
  13   -0.125694242396492045E+00    0.387959815553966117E-02
  14   -0.108341634998337955E+01    0.866877912589183834E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.731489225081392858E-01
   2   -0.213296987437301553E+02
   3    0.817066615203130397E+00
   4    0.163800662924860574E+01
   5    0.600079401688439606E-02
   6    0.174010149228040323E+01
   7   -0.194282390155848406E+01
   8   -0.666272030059274073E-01
   9   -0.409848136599293777E+01
  10   -0.231224448031193824E+00
  11   -0.203064988368863789E-01
  12   -0.332144808815384773E+00
  13   -0.128987165988317248E+00
  14   -0.107869136584253256E+01

MAP Parameters
Dim No.        Parameter
   1    0.730822537566015867E-01
   2   -0.213209481428302254E+02
   3    0.825452853816798560E+00
   4    0.162636238127433863E+01
   5    0.590766330222301968E-02
   6    0.174031691439967062E+01
   7   -0.198237018994874692E+01
   8   -0.668949145719709704E-01
   9   -0.410436402048423066E+01
  10   -0.221994589738556847E+00
  11   -0.188925401712009694E-01
  12   -0.339665383015414768E+00
  13   -0.129471644028212013E+00
  14   -0.107356945085161470E+01
