         MJD         m       dm     uJy  duJy F  err   chi/N     RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57453.439869 19.384550 0.339293    62.5    20 c    0    1.19 162.11 -45.692  9064.95  9179.31 4.13 3.65  73.0 -0.415    19.25 21.11 02a57453o0451c 0xc00800        -1.5
57453.457213 18.944322      NaN    13.5    27 c    0    0.85 162.11 -45.692  8769.81  8601.52 4.41 3.48 -86.3 -0.407    18.75 20.67 02a57453o0486c 0xc00900        -1.5
57453.475533 19.454622      NaN    -9.5    20 c    0    1.24 162.11 -45.692  9976.12  7983.04 4.20 3.51  78.7 -0.432    19.23 21.05 02a57453o0521c 0xc00900        -1.5
57453.494262 18.786693      NaN    43.5    22 c    0    1.12 162.11 -45.692  9969.71  7926.97 4.17 3.47  80.5 -0.437    19.16 20.95 02a57453o0556c 0xc00800        -1.5
57457.434187 18.857417      NaN    12.5    30 c    0    1.09 162.11 -45.692  9135.23  9097.35 4.73 3.31 -88.7 -0.399    18.56 20.57 02a57457o0448c 0xc00800        -1.5
57457.451898 19.089302      NaN    -5.5    28 c    0    0.96 162.11 -45.692  8840.35  8523.06 4.67 3.46 -87.1 -0.408    18.65 20.61 02a57457o0484c 0xc00800        -1.5
57457.452378 18.356290      NaN   -36.5    55 c    0    1.09 162.11 -45.692    62.18  7786.33 4.46 3.45 -55.7 -0.447    18.73 20.64 02a57457o0485c 0xc00900        -1.5
57457.469920 18.910912      NaN    16.5    27 c    0    0.97 162.11 -45.692 10048.44  7902.62 4.69 3.60  88.2 -0.395    18.71 20.61 02a57457o0520c 0xc00900        -1.5
57457.488563 19.002397      NaN    11.5    26 c    0    1.30 162.11 -45.692  9972.67  7924.49 4.70 3.71  88.7 -0.404    18.69 20.54 02a57457o0557c 0xc00800        -1.5
57461.416367 18.900000      NaN    26.5    24 c    0    0.99 162.11 -45.692  9063.50  9218.66 4.18 3.60  76.1 -0.427    19.17 21.02 02a57461o0422c 0xc00800        -1.5
57461.433415 18.711133      NaN    24.5    31 c    0    1.20 162.11 -45.692  8768.31  8639.85 4.14 3.54  79.2 -0.444    18.74 20.60 02a57461o0457c 0xc00800        -1.5
57461.451998 17.059009      NaN   216.5   109 c    0    1.01 162.11 -45.692  9990.02  8017.78 4.67 3.88  78.4 -0.404    16.86 18.80 02a57461o0492c 0xc00800        -1.5
57461.470516 17.170087      NaN   -73.5   164 c    0    1.24 162.11 -45.692  9967.88  7925.62 4.36 3.60  77.6 -0.444    16.89 18.71 02a57461o0527c 0xc00802        -1.5
