Nested Sampling Global Log-Evidence           :   -0.372732080859951798E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.377874372701584804E+00  +/-    0.694063574710897073E-02

Dim No.       Mean        Sigma
   1    0.967857709341196637E-01    0.582208358577479199E-02
   2   -0.283947804039324048E+02    0.452153920353217109E+00
   3    0.851424167061817783E+00    0.292226284198016592E-01
   4    0.135509301534787019E+01    0.200570739511413028E-01
   5    0.909016100378647746E-02    0.414572989037454516E-03
   6    0.177848919404252115E+01    0.177494417738973329E-01
   7   -0.175138520906299644E+01    0.885007342980123762E-01
   8   -0.642893341816152541E-01    0.643252613992388762E-02
   9   -0.696546399216320911E+01    0.962952336382341789E+00
  10   -0.121915422522442751E+00    0.267780667016049891E-01
  11   -0.838190917221552506E-01    0.489788379872875684E-01
  12   -0.240488709208055845E+00    0.505936226970249356E-01
  13   -0.379000781828982697E-01    0.157623253152230497E-01
  14   -0.108155592195317429E+01    0.105382138245506355E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.969335694019951427E-01
   2   -0.289310825472724602E+02
   3    0.877732277366736313E+00
   4    0.136707802664307221E+01
   5    0.913896123257628562E-02
   6    0.178400559601282849E+01
   7   -0.178848465883342533E+01
   8   -0.617161411734871920E-01
   9   -0.587201080384290286E+01
  10   -0.113836703121773672E+00
  11   -0.669456306481897717E-01
  12   -0.295449825085567386E+00
  13   -0.493328867604335836E-01
  14   -0.107297635408073355E+01

MAP Parameters
Dim No.        Parameter
   1    0.972626476043560034E-01
   2   -0.289471796407514326E+02
   3    0.833293183528646009E+00
   4    0.140712505834752433E+01
   5    0.903930705423260442E-02
   6    0.182073837088412849E+01
   7   -0.169006605017735034E+01
   8   -0.575539677073407113E-01
   9   -0.671934619646213083E+01
  10   -0.116122998327540888E+00
  11   -0.542938632261882673E-01
  12   -0.150524851457225439E+00
  13   -0.106199119373705415E-01
  14   -0.107867037244726705E+01
