Nested Sampling Global Log-Evidence           :   -0.125142323780496305E+02  +/-    0.338143995726517432E+00
Nested Importance Sampling Global Log-Evidence:   -0.171564439789646528E+02  +/-    0.440447587443810601E-01

Dim No.       Mean        Sigma
   1    0.994722147085485286E-01    0.394588957854597258E-01
   2   -0.148577685088956777E+02    0.615958894855607486E+01
   3    0.701885894062015181E+00    0.283471640569608385E+00
   4    0.122265634011173940E+01    0.330577255558468508E+00
   5    0.637428699765215517E-02    0.317349002333024936E-02
   6    0.206757123641270146E+01    0.532553247275028147E-01
   7   -0.168888906895304736E+01    0.385840364634576105E+00
   8   -0.567143460459975240E-01    0.644686968251073633E-01
   9   -0.343594069496171750E+01    0.337206549791693799E+01
  10   -0.159756644893220834E+00    0.159933882336163846E+00
  11   -0.753086321760007560E-01    0.148030154181703871E+00
  12   -0.308802476709307216E+00    0.205534431182823135E+00
  13   -0.154965937330496257E-01    0.736963504790053153E-01
  14   -0.104637719055642608E+01    0.414543524287782766E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.342874080256131628E-01
   2   -0.147231176479563572E+02
   3    0.768747493498697976E+00
   4    0.152387557690413988E+01
   5    0.107224873796798494E-02
   6    0.200485114309259238E+01
   7   -0.150618910781137050E+01
   8   -0.333467583179671012E-02
   9   -0.755521116770629497E+00
  10   -0.857388700558991829E-01
  11   -0.264870440308691002E+00
  12   -0.330905525171602211E+00
  13    0.365332539917918031E-01
  14   -0.101828157512923800E+01

MAP Parameters
Dim No.        Parameter
   1    0.342874080256131628E-01
   2   -0.147231176479563572E+02
   3    0.768747493498697976E+00
   4    0.152387557690413988E+01
   5    0.107224873796798494E-02
   6    0.200485114309259238E+01
   7   -0.150618910781137050E+01
   8   -0.333467583179671012E-02
   9   -0.755521116770629497E+00
  10   -0.857388700558991829E-01
  11   -0.264870440308691002E+00
  12   -0.330905525171602211E+00
  13    0.365332539917918031E-01
  14   -0.101828157512923800E+01
