Nested Sampling Global Log-Evidence           :   -0.224397683654779705E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.233824432980365735E+02  +/-    0.141721700274736351E+00

Dim No.       Mean        Sigma
   1    0.526893872129593280E-01    0.950978229382778615E-03
   2   -0.369714251469067676E+02    0.183367031888066245E+00
   3    0.954631822942595187E+00    0.302663975406417245E-02
   4    0.122820440678780907E+01    0.101982498235182392E-01
   5    0.137763288569364758E-01    0.198962225857019377E-03
   6    0.202085968935080107E+01    0.469215304333303520E-02
   7   -0.168557030608704350E+01    0.159784770625398587E+00
   8   -0.572898362194687524E-01    0.161979558135202603E-02
   9   -0.618991230278037019E+01    0.388372774102182960E+00
  10   -0.216063033526477134E-01    0.236089367045848736E-01
  11   -0.216058135634014138E-01    0.192601773923241661E-01
  12   -0.246443365194837033E+00    0.241008585631949518E-01
  13   -0.189463545715369303E+00    0.428084495856693656E-02
  14   -0.106784143880118143E+01    0.410446894984986804E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.524853755050205539E-01
   2   -0.372516554366065620E+02
   3    0.951049515556281366E+00
   4    0.123226044951141600E+01
   5    0.140386179254835437E-01
   6    0.202201328291731741E+01
   7   -0.167946113020343701E+01
   8   -0.581473717566729706E-01
   9   -0.635379355646320576E+01
  10   -0.422911035504658361E-01
  11   -0.272402070992023917E-01
  12   -0.275467444529643113E+00
  13   -0.190825297211399125E+00
  14   -0.107443182028286666E+01

MAP Parameters
Dim No.        Parameter
   1    0.515467480020591479E-01
   2   -0.368733768750779660E+02
   3    0.951067955846567337E+00
   4    0.120988878211688045E+01
   5    0.136829729802425987E-01
   6    0.201476296603035232E+01
   7   -0.148956540167753326E+01
   8   -0.602646375106986668E-01
   9   -0.670030737356753292E+01
  10   -0.285142749407381081E-01
  11   -0.186324638887733311E-01
  12   -0.203375000879353229E+00
  13   -0.201080198368020574E+00
  14   -0.106048126452821645E+01
