Nested Sampling Global Log-Evidence           :   -0.936727937106596009E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.999308488804839357E+01  +/-    0.923164309674108091E-01

Dim No.       Mean        Sigma
   1   -0.898152079234905074E-02    0.105070071256556233E-03
   2   -0.400522497164611124E+02    0.484187679958111503E-02
   3    0.823504468341045626E+00    0.121826582209105219E-02
   4    0.184940504064595945E+01    0.771222208119393040E-03
   5    0.115869338901207377E-02    0.519231775918764318E-05
   6    0.178895110639769617E+01    0.372927841454545096E-03
   7   -0.169240571595870093E+01    0.331100160858680409E-01
   8   -0.259767158965096764E-01    0.305194723566968174E-03
   9   -0.611753319428599429E+01    0.907977080538206888E-01
  10   -0.355889028918789235E-01    0.827003051621593051E-02
  11   -0.126173967632403766E+00    0.118540035905859891E-02
  12   -0.305840999574641503E+00    0.101361112048465891E-01
  13    0.513683955124911718E-01    0.168624297570838075E-02
  14   -0.106380248000364075E+01    0.637138808209198552E-03

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.892585737460268452E-02
   2   -0.400515795841321847E+02
   3    0.823196973715110802E+00
   4    0.184787653099711147E+01
   5    0.115729762316039400E-02
   6    0.178854915114179036E+01
   7   -0.166942084929571921E+01
   8   -0.255255442144402545E-01
   9   -0.623692287455047634E+01
  10   -0.334877060497657322E-01
  11   -0.127420778624017128E+00
  12   -0.314554436648332936E+00
  13    0.535982728650236037E-01
  14   -0.106405742001315118E+01

MAP Parameters
Dim No.        Parameter
   1   -0.885733956169010295E-02
   2   -0.400539891918131801E+02
   3    0.822282320319687510E+00
   4    0.185028124061861177E+01
   5    0.117559321851471387E-02
   6    0.178950133376904708E+01
   7   -0.166329474422410684E+01
   8   -0.262282025289782804E-01
   9   -0.594850446775234953E+01
  10   -0.255680072966240381E-01
  11   -0.127170507393489174E+00
  12   -0.299434785050329555E+00
  13    0.493831012756459561E-01
  14   -0.106382934279318175E+01
