Nested Sampling Global Log-Evidence           :   -0.593251001470866068E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.603047110871657521E+00  +/-    0.436566324551918798E-02

Dim No.       Mean        Sigma
   1    0.899860319233371092E-01    0.471101627179062836E-02
   2   -0.152273803171333562E+02    0.463259858094305643E+00
   3    0.604174162347374977E+00    0.364206150648806321E-01
   4    0.128480126547586559E+01    0.606936826580994140E-01
   5    0.109119207276169080E-01    0.779418941678417356E-03
   6    0.179750469981344119E+01    0.321840517902608203E-01
   7   -0.196378299320054728E+01    0.217846977513789841E+00
   8   -0.128625111093656125E+00    0.480047189610534851E-02
   9   -0.249416701843206656E+01    0.284227969830740113E+00
  10   -0.188056518550410140E+00    0.304088243480943737E-01
  11   -0.776781990406811562E-01    0.329220337274654593E-01
  12   -0.202910729485839020E+00    0.427029363470545625E-01
  13   -0.693346462062172653E-01    0.374436721899141303E-01
  14   -0.107456783772402820E+01    0.116963433622592899E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.944425493626244450E-01
   2   -0.148145711428945859E+02
   3    0.650033018959642384E+00
   4    0.135149858771909437E+01
   5    0.107522467538106615E-01
   6    0.175356444573166548E+01
   7   -0.227708492343048707E+01
   8   -0.128771720014473984E+00
   9   -0.275651362120469745E+01
  10   -0.208647731196149600E+00
  11   -0.694931738048804593E-01
  12   -0.246622978893065337E+00
  13   -0.674904367829627233E-01
  14   -0.107801361775007876E+01

MAP Parameters
Dim No.        Parameter
   1    0.915079508853041262E-01
   2   -0.151714961904019106E+02
   3    0.582356147261942736E+00
   4    0.142187893954144151E+01
   5    0.119951128164575600E-01
   6    0.181713399522619978E+01
   7   -0.184260545713191526E+01
   8   -0.129471849194603278E+00
   9   -0.272009187102696925E+01
  10   -0.236333202186609637E+00
  11   -0.206495159886947027E-01
  12   -0.218086984952277047E+00
  13   -0.401790800051174957E-01
  14   -0.106475409843661484E+01
