Nested Sampling Global Log-Evidence           :   -0.344840157836813788E+02  +/-    0.560725837327065491E+00
Nested Importance Sampling Global Log-Evidence:   -0.392208434885040518E+02  +/-    0.282772233622175170E-01

Dim No.       Mean        Sigma
   1    0.474195980795978841E-01    0.355105870441026414E-01
   2   -0.323070775528208429E+02    0.188448447089127380E+01
   3    0.853337255753210289E+00    0.917450238538208840E-01
   4    0.167270034525111533E+01    0.213952602833358319E+00
   5    0.433344230039796850E-02    0.209917467498877113E-02
   6    0.198493321724272720E+01    0.455110335944022004E-01
   7   -0.171683157425789812E+01    0.440758615035470203E+00
   8   -0.158420725570354637E+00    0.277247453188499797E-01
   9   -0.579501482713623783E+01    0.153145481161619346E+01
  10   -0.176523104978948159E+00    0.115764848401063755E+00
  11   -0.412098454437139494E-01    0.973105348031190753E-01
  12   -0.172105136852655188E+00    0.173598430452035879E+00
  13   -0.151656540216604685E+00    0.539666643904150659E-01
  14   -0.106669650885861911E+01    0.580355105968046944E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.741499233398196234E-02
   2   -0.335026554850966605E+02
   3    0.692140232774687947E+00
   4    0.173388210793936937E+01
   5    0.169734670793571414E-02
   6    0.193418468520899767E+01
   7   -0.137613933359891627E+01
   8   -0.149619262866798691E+00
   9   -0.671898596194397690E+01
  10   -0.132483015681727156E+00
  11    0.677817785302187170E-02
  12   -0.132185383507322507E+00
  13   -0.140233710767495023E+00
  14   -0.105852146631442223E+01

MAP Parameters
Dim No.        Parameter
   1   -0.741499233398196234E-02
   2   -0.335026554850966605E+02
   3    0.692140232774687947E+00
   4    0.173388210793936937E+01
   5    0.169734670793571414E-02
   6    0.193418468520899767E+01
   7   -0.137613933359891627E+01
   8   -0.149619262866798691E+00
   9   -0.671898596194397690E+01
  10   -0.132483015681727156E+00
  11    0.677817785302187170E-02
  12   -0.132185383507322507E+00
  13   -0.140233710767495023E+00
  14   -0.105852146631442223E+01
