Nested Sampling Global Log-Evidence           :   -0.733984645269952409E+02  +/-    0.466109718822523611E+00
Nested Importance Sampling Global Log-Evidence:   -0.786553210495527964E+02  +/-    0.450779874020251839E-01

Dim No.       Mean        Sigma
   1    0.858727021859594375E-01    0.357583816821673076E-01
   2   -0.211691011632579382E+02    0.489941144453039268E+01
   3    0.389003570716213720E+00    0.239615081853300882E+00
   4    0.116355904262561616E+01    0.144089965614619731E+00
   5    0.976695737223352151E-02    0.416756277035335888E-02
   6    0.139256788460271519E+01    0.465816366496094383E-01
   7   -0.168105565720055328E+01    0.436324690869897058E+00
   8    0.600463046604229334E-01    0.469811307100146125E-01
   9   -0.692236585590362496E+00    0.287008105705476835E+01
  10   -0.118214373528062494E+00    0.153103616617072252E+00
  11    0.846602469985978934E-01    0.728271689657767202E-01
  12   -0.318497114584275209E+00    0.198454204716309895E+00
  13   -0.251417255862105504E+00    0.512290422940573087E-01
  14   -0.106479570716856031E+01    0.530539398893802722E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.486435999031801722E-01
   2   -0.207746924255918444E+02
   3    0.501656625590465644E+00
   4    0.120372267507642561E+01
   5    0.107259608691932361E-01
   6    0.143781620516348685E+01
   7   -0.232220954173358374E+01
   8    0.722770368042237321E-01
   9    0.118049813370454038E+01
  10   -0.183747280221282006E+00
  11    0.295747682739996784E-01
  12   -0.395803985466030683E+00
  13   -0.295292221192567983E+00
  14   -0.105092908444154087E+01

MAP Parameters
Dim No.        Parameter
   1    0.486435999031801722E-01
   2   -0.207746924255918444E+02
   3    0.501656625590465644E+00
   4    0.120372267507642561E+01
   5    0.107259608691932361E-01
   6    0.143781620516348685E+01
   7   -0.232220954173358374E+01
   8    0.722770368042237321E-01
   9    0.118049813370454038E+01
  10   -0.183747280221282006E+00
  11    0.295747682739996784E-01
  12   -0.395803985466030683E+00
  13   -0.295292221192567983E+00
  14   -0.105092908444154087E+01
