Nested Sampling Global Log-Evidence           :   -0.110209452080808834E+02  +/-    0.385062653954241718E+00
Nested Importance Sampling Global Log-Evidence:   -0.152224523750243996E+02  +/-    0.565810755541276897E-01

Dim No.       Mean        Sigma
   1    0.804588512630836500E-01    0.311971853084101677E-01
   2   -0.755913753988261305E+01    0.143352813947798552E+01
   3    0.666032259510155655E+00    0.104396205378030044E+00
   4    0.135550984003239949E+01    0.235051816095447841E+00
   5    0.995168234110429747E-02    0.320571219302822003E-02
   6    0.175583684299269538E+01    0.162637943347002378E+00
   7   -0.166463957920055439E+01    0.426530540308341088E+00
   8   -0.158058881386028451E-01    0.403402107281637529E-01
   9   -0.172135218778148569E+01    0.166030213884680555E+01
  10   -0.101606861128571688E+00    0.113149867431010964E+00
  11   -0.127745397121240313E-01    0.149698923839768849E+00
  12   -0.250860039245777655E+00    0.228805866268103758E+00
  13   -0.159602232274609845E+00    0.179035202022942708E+00
  14   -0.106837563945000102E+01    0.615787378069581615E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.933174547715750757E-01
   2   -0.647360564335367883E+01
   3    0.700970107166355216E+00
   4    0.139878447656286653E+01
   5    0.120056953844428216E-01
   6    0.189047068448393274E+01
   7   -0.162251930632895114E+01
   8   -0.514388534656007590E-01
   9   -0.325885020061070430E+01
  10   -0.153692646516195908E+00
  11    0.107229017107721536E+00
  12   -0.456300076362318618E+00
  13   -0.429852096492705560E+00
  14   -0.126545239062018311E+01

MAP Parameters
Dim No.        Parameter
   1    0.933174547715750757E-01
   2   -0.647360564335367883E+01
   3    0.700970107166355216E+00
   4    0.139878447656286653E+01
   5    0.120056953844428216E-01
   6    0.189047068448393274E+01
   7   -0.162251930632895114E+01
   8   -0.514388534656007590E-01
   9   -0.325885020061070430E+01
  10   -0.153692646516195908E+00
  11    0.107229017107721536E+00
  12   -0.456300076362318618E+00
  13   -0.429852096492705560E+00
  14   -0.126545239062018311E+01
