         MJD         m       dm     uJy  duJy F  err  chi/N      RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57297.461556 18.806434      NaN     6.5    36 o    0   1.02 43.0945 -18.69653  3108.88  7622.00  4.05  3.27 -68.0 -0.476    18.59 19.80 02a57297o0242o 0xc00900         5.5
57297.489432 18.878500      NaN  -100.5    34 o    0   1.34 43.0945 -18.69653  3098.95  7627.98  4.03  3.31 -67.0 -0.491    18.63 19.85 02a57297o0284o 0xc00800         5.5
57297.520522 19.014394      NaN   -20.5    30 o    0   1.37 43.0945 -18.69653  4524.85  6179.64  3.79  3.24 -70.5 -0.492    18.63 19.82 02a57297o0331o 0xc00800         5.5
57297.526121 19.089302      NaN    -1.5    28 o    0   1.37 43.0945 -18.69653  6036.63  4421.22  3.83  3.62 -43.0 -0.471    18.63 19.84 02a57297o0339o 0xc00800         5.5
57298.457908 19.089302      NaN   -17.5    28 o    0   1.24 43.0945 -18.69653  3122.03  7625.07  3.98  3.30 -63.4 -0.490    18.82 20.22 02a57298o0391o 0xc00800         5.5
57298.486613 19.256669      NaN    -8.5    24 o    0   1.47 43.0945 -18.69653  3110.80  7630.62  4.04  3.42 -62.0 -0.487    18.83 20.26 02a57298o0435o 0xc00800         5.5
57298.517414 18.729535      NaN    38.5    28 o    0   1.05 43.0945 -18.69653  4536.78  6182.40  4.03  3.45 -67.6 -0.468    18.82 20.27 02a57298o0482o 0xc00800         5.5
57298.522352 19.128787      NaN   -28.5    27 o    0   0.81 43.0945 -18.69653  6030.54  4422.77  3.72  3.53 -47.6 -0.484    18.84 20.21 02a57298o0489o 0xc00900         5.5
57318.381119 18.816441      NaN    -3.5    36 o    0   1.11 43.0945 -18.69653  3111.28  7639.93  4.42  3.26 -71.0 -0.454    18.50 19.83 02a57318o0290o 0xc00800         5.5
57318.407518 18.474346      NaN    30.5    41 o    0   0.80 43.0945 -18.69653  3105.67  7646.10  4.50  3.45 -69.7 -0.476    18.55 19.91 02a57318o0331o 0xc00800         5.5
57318.433884 18.767304      NaN    16.5    34 o    0   1.02 43.0945 -18.69653  4534.79  6194.87  4.15  3.39 -72.7 -0.500    18.60 19.97 02a57318o0372o 0xc00800         5.5
57318.460191 18.857417      NaN    16.5    31 o    0   0.94 43.0945 -18.69653  4528.38  6201.05  4.06  3.33 -72.7 -0.493    18.65 20.00 02a57318o0413o 0xc00900         5.5
57321.428817 18.226218      NaN   -42.5    62 o    0   1.15 43.0945 -18.69653  3098.55  7654.43  4.33  2.82 -75.7 -0.475    17.94 18.64 02a57321o0357o 0xc00800         5.5
57321.448566 17.668099      NaN   127.5    63 o    0   1.01 43.0945 -18.69653  3098.35  7656.28  4.39  2.98 -74.5 -0.463    17.96 18.68 02a57321o0385o 0xc00800         5.5
57321.468486 18.431198      NaN    15.5    48 o    0   1.49 43.0945 -18.69653  6115.82  4433.35  3.93  3.65 -34.5 -0.514    17.95 18.60 02a57321o0413o 0xc00800         5.5
57321.495302 18.396507      NaN   -66.5    53 o    0   1.14 43.0945 -18.69653  6118.29  4436.64  3.79  3.54 -43.6 -0.519    17.99 18.66 02a57321o0451o 0xc00800         5.5
57329.433270 19.014394      NaN   -48.5    30 o    0   1.09 43.0945 -18.69653  3150.97  7683.06  4.65  3.23 -74.5 -0.424    18.87 20.50 02a57329o0365o 0xc00800         5.5
57329.461303 19.212347      NaN   -37.5    25 o    0   1.33 43.0945 -18.69653  7609.49  2998.73  4.74  4.01   3.0 -0.464    18.82 20.34 02a57329o0406o 0xc00900         5.5
57329.490315 18.967180      NaN     9.5    30 o    0   1.08 43.0945 -18.69653  6169.29  4458.90  4.30  3.98 -30.0 -0.455    18.75 20.27 02a57329o0448o 0xc00800         5.5
57329.517856 18.261819      NaN   -92.5    60 o    0   1.19 43.0945 -18.69653  6166.92  4454.11  4.24  3.93 -29.6 -0.474    17.89 19.29 02a57329o0488o 0xc00800         5.5
57353.376500 17.870951      NaN    77.5    62 o    0   1.39 43.0945 -18.69653  7609.95  2999.74  3.69  3.56  26.5 -0.446    17.88 18.43 02a57353o0320o 0xc00800         5.5
57353.385307 18.208845      NaN   -95.5    63 o    0   1.36 43.0945 -18.69653  7609.97  3001.31  3.58  3.49  47.8 -0.460    17.86 18.37 02a57353o0333o 0xc00800         5.5
57353.394309 18.226218      NaN    32.5    53 o    0   1.57 43.0945 -18.69653  7610.33  3004.01  3.63  3.56  34.5 -0.451    17.89 18.41 02a57353o0346o 0xc00800         5.5
57353.403625 17.252588      NaN   179.5    94 o    0   0.92 43.0945 -18.69653  7611.85  3004.57  3.59  3.53  39.6 -0.460    17.62 17.98 02a57353o0359o 0xc00800         5.5
57354.390223 18.005163      NaN     1.5    76 o    0   1.15 43.0945 -18.69653  7609.97  3003.18  3.51  3.41  46.6 -0.464    17.69 18.17 02a57354o0344o 0xc00900         5.5
57354.398525 17.536732      NaN    44.5   104 o    0   1.02 43.0945 -18.69653  7610.91  3004.46  3.55  3.46  58.1 -0.459    17.53 18.02 02a57354o0357o 0xc00800         5.5
57354.406821 17.887916      NaN    67.5    64 o    0   1.43 43.0945 -18.69653  7612.70  3004.12  3.58  3.52  52.8 -0.451    17.77 18.39 02a57354o0370o 0xc00800         5.5
57354.415142 17.354880      NaN   111.5   103 o    0   1.13 43.0945 -18.69653  7614.24  3003.49  3.61  3.48  82.0 -0.450    17.30 17.63 02a57354o0383o 0xc00800         5.5
57356.397930 19.454622      NaN   -26.5    20 o    0   1.57 43.0945 -18.69653  7612.30  3004.28  3.80  3.73  20.8 -0.423    18.89 20.30 02a57356o0271o 0xc00800         5.5
57356.406203 19.014394      NaN    20.5    25 o    0   1.47 43.0945 -18.69653  7613.11  3005.83  4.23  4.09   0.4 -0.384    18.78 20.30 02a57356o0284o 0xc00800         5.5
57356.414407 19.256669      NaN   -36.5    24 o    0   1.07 43.0945 -18.69653  7614.45  3005.28  3.91  3.82   7.2 -0.409    18.84 20.27 02a57356o0297o 0xc00800         5.5
57356.422629 18.944322      NaN    35.5    22 o    0   1.58 43.0945 -18.69653  7615.21  3005.51  3.71  3.63   8.5 -0.429    18.90 20.26 02a57356o0310o 0xc00800         5.5
57357.368999 19.510313      NaN   -26.5    19 o    0   1.13 43.0945 -18.69653  7620.85  2710.35  3.71  3.57  11.7 -0.441    19.19 20.81 02a57357o0310o 0xc00800         5.5
57357.384503 19.401649      NaN    -5.5    21 o    0   1.36 43.0945 -18.69653  7911.08  2710.75  3.65  3.55  23.7 -0.445    19.13 20.68 02a57357o0333o 0xc00800         5.5
57357.412757 19.197966      NaN    21.5    20 o    0   1.58 43.0945 -18.69653  8502.40  3291.74  3.45  3.26  79.8 -0.461    19.08 20.51 02a57357o0374o 0xc00900         5.5
57357.421042 19.089302      NaN    14.5    25 o    0   0.86 43.0945 -18.69653  7054.35  2425.81  3.62  3.48   2.9 -0.457    19.05 20.49 02a57357o0387o 0xc00800         5.5
57358.358666 19.051202      NaN    26.5    22 o    0   0.79 43.0945 -18.69653  7913.20  2702.87  3.96  3.77  17.8 -0.441    19.23 21.01 02a57358o0309o 0xc00800         5.5
57358.375697 19.696897      NaN   -52.5    16 o    0   1.59 43.0945 -18.69653  8202.90  3290.26  3.69  3.55  45.9 -0.444    19.27 20.98 02a57358o0335o 0xc00900         5.5
57358.386695 19.510313      NaN    -3.5    19 o    0   1.18 43.0945 -18.69653  7344.25  2129.90  3.85  3.54   5.4 -0.470    19.29 20.99 02a57358o0352o 0xc00800         5.5
57358.413557 19.351140      NaN   -52.5    22 o    0   0.94 43.0945 -18.69653  7042.11  3878.80  3.50  3.44  85.0 -0.447    19.12 20.63 02a57358o0393o 0xc00800         5.5
57359.365182 19.351140      NaN   -29.5    22 o    0   1.08 43.0945 -18.69653  7913.25  2701.42  4.03  3.76  13.2 -0.441    19.26 21.07 02a57359o0184o 0xc00900         5.5
57359.381294 19.569016      NaN   -19.5    18 o    0   1.01 43.0945 -18.69653  8204.79  3286.92  3.71  3.53  40.7 -0.451    19.37 21.18 02a57359o0210o 0xc00800         5.5
57359.394562 19.401649      NaN   -22.5    21 o    0   0.88 43.0945 -18.69653  7345.59  2130.57  3.91  3.59   3.5 -0.464    19.37 21.18 02a57359o0231o 0xc00800         5.5
57359.412981 19.631075      NaN   -11.5    17 o    0   1.30 43.0945 -18.69653  7038.17  3877.57  3.61  3.56  74.1 -0.438    19.37 21.17 02a57359o0259o 0xc00800         5.5
57368.326637 19.128787      NaN   -18.5    27 o    0   1.06 43.0945 -18.69653  2872.03  7988.38  4.21  3.85 -51.7 -0.480    18.98 20.65 02a57368o0246o 0xc00800         5.5
57368.343716 19.169763      NaN   -45.5    26 o    0   0.87 43.0945 -18.69653  8386.25  3053.11  4.09  3.75  17.2 -0.444    19.05 20.68 02a57368o0271o 0xc00800         5.5
57368.361762 19.351140      NaN    -6.5    22 o    0   1.26 43.0945 -18.69653  7529.55  1896.07  4.44  3.75   5.1 -0.461    19.05 20.67 02a57368o0297o 0xc00800         5.5
57368.379835 19.401649      NaN   -11.5    21 o    0   1.23 43.0945 -18.69653  7227.30  3650.63  3.76  3.61   6.3 -0.437    19.14 20.77 02a57368o0323o 0xc00800         5.5
57380.306889 18.649074      NaN   -11.5    42 o    0   1.58 43.0945 -18.69653  7895.15  2704.27  3.98  3.59  13.1 -0.494    18.24 19.05 02a57380o0152o 0xc00800         5.5
57380.322388 18.459772      NaN   -72.5    50 o    0   1.04 43.0945 -18.69653  8185.62  3287.12  3.63  3.49  55.2 -0.495    18.25 19.02 02a57380o0177o 0xc00800         5.5
57380.339687 18.376212      NaN   -31.5    54 o    0   1.04 43.0945 -18.69653  7328.85  2126.75  4.42  3.72  16.6 -0.495    18.24 19.02 02a57380o0203o 0xc00800         5.5
57380.357460 18.526952      NaN  -101.5    47 o    0   1.11 43.0945 -18.69653  7027.99  3877.50  3.61  3.57 -50.7 -0.501    18.22 18.98 02a57380o0229o 0xc00800         5.5
57381.302732 18.336727      NaN   -88.5    56 o    0   1.07 43.0945 -18.69653  7892.71  2704.19  4.61  4.36  12.3 -0.411    18.01 18.93 02a57381o0118o 0xc00800         5.5
57381.318250 18.261819      NaN   -17.5    60 o    0   1.09 43.0945 -18.69653  8185.13  3285.90  4.46  4.31  23.1 -0.411    18.03 18.93 02a57381o0143o 0xc00800         5.5
57381.335174 17.755295      NaN   118.5    58 o    0   1.03 43.0945 -18.69653  7329.96  2126.96  4.47  4.01   1.2 -0.452    18.11 18.93 02a57381o0169o 0xc00800         5.5
57381.352655 18.396507      NaN    -7.5    53 o    0   1.23 43.0945 -18.69653  7026.90  3877.75  4.16  4.15  86.3 -0.393    18.04 18.89 02a57381o0195o 0xc00800         5.5
57406.289815 18.623526      NaN   -46.5    43 o    0   1.01 43.0945 -18.69653  8201.46  2112.81  3.77  3.60 -87.8 -0.496    18.38 19.50 02a57406o0032o 0xc00900         5.5
57407.242611 18.910912      NaN   -63.5    33 o    0   1.11 43.0945 -18.69653  7324.13  3278.39  3.60  3.36  83.6 -0.516    18.52 19.53 02a57407o0092o 0xc00800         5.5
57407.257877 18.816441      NaN     5.5    36 o    0   1.19 43.0945 -18.69653  7032.04  2703.24  3.67  3.57 -88.7 -0.508    18.50 19.53 02a57407o0117o 0xc00800         5.5
57407.273190 18.757738      NaN     2.5    38 o    0   0.90 43.0945 -18.69653  7889.31  3864.63  3.69  3.23  87.5 -0.503    18.49 19.48 02a57407o0142o 0xc00800         5.5
57407.288468 18.623526      NaN   -62.5    43 o    0   1.03 43.0945 -18.69653  8195.99  2115.73  3.77  3.61  18.8 -0.516    18.49 19.48 02a57407o0167o 0xc00800         5.5
57410.230938 18.574166      NaN   -63.5    45 o    0   0.74 43.0945 -18.69653  7325.47  3283.70  3.65  3.38 -89.9 -0.495    18.41 19.29 02a57410o0073o 0xc00800         5.5
57410.245670 18.623526      NaN   -21.5    43 o    0   1.06 43.0945 -18.69653  7034.91  2706.42  3.62  3.50 -85.4 -0.501    18.41 19.30 02a57410o0097o 0xc00800         5.5
57410.260955 18.623526      NaN   -22.5    43 o    0   0.87 43.0945 -18.69653  7894.50  3866.87  3.85  3.60  79.7 -0.460    18.35 19.28 02a57410o0122o 0xc00800         5.5
57410.276244 18.623526      NaN   -35.5    43 o    0   1.12 43.0945 -18.69653  8200.12  2118.25  3.87  3.72  20.0 -0.492    18.36 19.26 02a57410o0147o 0xc00800         5.5
57411.230470 18.623526      NaN   -32.5    43 o    0   1.18 43.0945 -18.69653  7318.74  3283.50  3.66  3.23  82.4 -0.515    18.27 19.12 02a57411o0072o 0xc00800         5.5
57411.244042 18.459772      NaN  -104.5    50 o    0   0.75 43.0945 -18.69653  7028.34  2704.16  3.49  3.07  88.0 -0.475    18.27 19.06 02a57411o0094o 0xc00800         5.5
57411.258217 18.526952      NaN   -55.5    47 o    0   1.15 43.0945 -18.69653  7887.46  3866.62  3.75  3.28  78.6 -0.542    18.21 19.05 02a57411o0117o 0xc00800         5.5
57411.272406 18.396507      NaN   -54.5    53 o    0   1.27 43.0945 -18.69653  8194.51  2118.84  3.56  3.27  84.7 -0.520    18.24 19.03 02a57411o0140o 0xc00800         5.5
57412.231669 18.786693      NaN  -119.5    37 o    0   0.94 43.0945 -18.69653  7321.11  3284.80  4.32  4.24  39.1 -0.412    18.49 19.80 02a57412o0022o 0xc00800         5.5
