         MJD         m  dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57399.627388 19.436675 NaN     7    18 c    0   0.84 205.98832 -8.70901  6433.42  7864.01 3.72 3.44  80.8 -0.412    19.44 21.23 02a57399o0684c 0xc00800
57399.654249 19.696897 NaN   -10    16 c    0   0.88 205.98832 -8.70901  6099.87  7268.05 3.73 3.41  84.7 -0.406    19.43 21.22 02a57399o0723c 0xc00800
57399.659088 19.696897 NaN   -16    16 c    0   1.16 205.98832 -8.70901  6965.49  8429.57 3.77 3.50  75.6 -0.411    19.42 21.19 02a57399o0730c 0xc00800
57399.666747 19.589310 NaN     2    17 c    0   1.15 205.98832 -8.70901  7236.08  6679.28 3.72 3.42  81.0 -0.405    19.24 20.84 02a57399o0742c 0xc00800
57436.423593 18.029238 NaN    10    71 c    0   1.23 205.98832 -8.70901  7203.11  7619.00 4.36 4.02  75.4 -0.405    18.05 19.14 02a57436o0348c 0xc00800
57436.437216 18.158337 NaN   -42    66 c    0   1.21 205.98832 -8.70901  7488.46  8204.22 4.31 3.98  73.5 -0.397    18.25 19.34 02a57436o0371c 0xc00800
57436.450833 17.809593 NaN    90    61 c    0   1.03 205.98832 -8.70901  6317.31  8783.47 4.26 4.08  78.9 -0.396    18.32 19.48 02a57436o0394c 0xc00800
57436.464491 18.504094 NaN    -2    48 c    0   1.26 205.98832 -8.70901  6066.82  8590.01 4.03 3.86  79.3 -0.403    18.47 19.59 02a57436o0417c 0xc00800
57452.600191 19.696897 NaN   -23    16 c    0   0.90 205.98832 -8.70901  3601.59  3448.69 3.98 3.58 -22.6 -0.409    19.59 21.49 02a57452o0673c 0xc00900
57452.622642 19.696897 NaN    -3    16 c    0   1.12 205.98832 -8.70901  3317.52  2865.83 4.17 3.56 -20.3 -0.417    19.54 21.39 02a57452o0716c 0xc00800
57452.645249 19.696897 NaN   -36    16 c    0   1.24 205.98832 -8.70901  4468.20  2290.36 4.20 3.61 -11.6 -0.424    19.47 21.29 02a57452o0759c 0xc00800
57460.574322 19.351140 NaN    15    17 c    0   0.74 205.98832 -8.70901  3734.60  3235.17 4.03 3.58 -20.3 -0.415    19.58 21.48 02a57460o0719c 0xc00800
57460.596695 19.401649 NaN    12    17 c    0   1.03 205.98832 -8.70901  3447.77  2652.39 4.26 3.58 -16.9 -0.419    19.55 21.43 02a57460o0762c 0xc00800
57460.619385 19.631075 NaN    -3    17 c    0   0.94 205.98832 -8.70901  4600.70  2076.07 4.31 3.57  -8.6 -0.430    19.53 21.39 02a57460o0805c 0xc00800
57460.642008 19.631075 NaN   -19    17 c    0   0.97 205.98832 -8.70901  4584.53  2078.97 4.35 3.58  -8.4 -0.437    19.47 21.29 02a57460o0848c 0xc00800
57480.529117 19.631075 NaN     0    17 c    0   1.08 205.98832 -8.70901  3431.95  3280.37 3.99 3.57 -21.7 -0.415    19.46 21.25 02a57480o0636c 0xc00800
57480.552478 19.436675 NaN     7    18 c    0   0.98 205.98832 -8.70901  3145.56  2700.17 4.18 3.56 -17.2 -0.420    19.36 21.06 02a57480o0681c 0xc00800
57480.575857 19.076453 NaN    25    20 c    0   1.13 205.98832 -8.70901  4298.58  2125.65 4.30 3.56 -11.3 -0.435    19.29 20.96 02a57480o0726c 0xc00800
57480.599592 19.026525 NaN    29    20 c    0   0.93 205.98832 -8.70901  4570.26  2069.73 4.25 3.54  -9.9 -0.437    19.21 20.80 02a57480o0771c 0xc00800
57490.488089 19.169763 NaN    27    17 c    0   0.95 205.98832 -8.70901  4351.39  1962.82 3.98 3.60 -11.5 -0.420    19.50 21.33 02a57490o0578c 0xc00900
57490.507715 19.589310 NaN     2    17 c    0   1.12 205.98832 -8.70901  4575.01  2064.10 4.01 3.65 -11.3 -0.409    19.44 21.21 02a57490o0611c 0xc00800
57491.447822 19.419021 NaN     2    20 c    0   1.15 205.98832 -8.70901  3892.57  3138.10 5.13 4.27  -7.7 -0.354    19.12 21.14 02a57491o0430c 0xc00800
57491.472531 19.302877 NaN    -6    23 c    0   0.94 205.98832 -8.70901  3603.47  2556.52 4.59 4.05 -17.6 -0.376    19.12 21.00 02a57491o0472c 0xc00800
57491.492374 18.504094 NaN   -13    48 c    0   0.99 205.98832 -8.70901  4745.34  1983.55 4.86 4.27  -9.4 -0.369    18.34 20.19 02a57491o0505c 0xc00800
57491.511808 18.424171 NaN    41    38 c    0   0.91 205.98832 -8.70901  4579.24  2065.05 5.07 4.44 -10.8 -0.354    18.47 20.38 02a57491o0537c 0xc00800
57507.474818 19.510313 NaN   -10    19 c    0   1.15 205.98832 -8.70901  3942.46  2949.21 4.13 3.63 -16.0 -0.407    19.08 20.61 02a57507o0504c 0xc00800
57507.488948 19.051202 NaN    21    22 c    0   1.22 205.98832 -8.70901  3982.24  2910.98 4.09 3.58 -14.9 -0.420    19.02 20.46 02a57507o0532c 0xc00800
57507.502002 19.256669 NaN   -19    24 c    0   1.16 205.98832 -8.70901  3925.68  2891.95 4.17 3.65 -17.7 -0.410    18.95 20.38 02a57507o0558c 0xc00800
57507.514124 19.169763 NaN   -16    26 c    0   1.15 205.98832 -8.70901  4002.48  2969.70 4.29 3.77 -13.8 -0.393    18.86 20.30 02a57507o0582c 0xc00800
57507.526684 18.693037 NaN    28    31 c    0   0.91 205.98832 -8.70901  3906.22  2988.30 4.32 3.76 -16.2 -0.401    18.79 20.21 02a57507o0607c 0xc00800
57509.478450 19.569016 NaN    -2    18 c    0   0.88 205.98832 -8.70901  3940.45  2949.06 4.20 3.65 -16.6 -0.411    19.37 21.18 02a57509o0530c 0xc00800
57509.490892 19.197966 NaN    22    18 c    0   1.09 205.98832 -8.70901  3979.76  2911.20 4.22 3.65 -15.9 -0.410    19.35 21.14 02a57509o0555c 0xc00800
57509.502885 19.510313 NaN   -30    19 c    0   1.06 205.98832 -8.70901  3924.20  2890.89 4.22 3.60 -14.7 -0.417    19.28 21.02 02a57509o0579c 0xc00800
57509.515005 19.454622 NaN   -19    20 c    0   1.10 205.98832 -8.70901  4001.20  2968.75 4.24 3.64 -14.8 -0.413    19.15 20.79 02a57509o0603c 0xc00900
57509.526083 19.367717 NaN     2    21 c    0   1.22 205.98832 -8.70901  3905.37  2985.98 4.27 3.63 -15.7 -0.418    19.06 20.65 02a57509o0625c 0xc00800
57510.477999 19.510313 NaN     6    17 c    0   1.10 205.98832 -8.70901  3943.23  2948.22 4.58 4.00 -15.6 -0.374    19.37 21.36 02a57510o0514c 0xc00800
57510.495309 19.529530 NaN     2    18 c    0   0.89 205.98832 -8.70901  3983.43  2909.57 4.34 3.76 -14.2 -0.400    19.37 21.26 02a57510o0548c 0xc00800
57510.512001 19.318728 NaN    11    19 c    0   1.15 205.98832 -8.70901  3927.93  2889.25 4.46 3.82 -15.3 -0.392    19.29 21.18 02a57510o0581c 0xc00800
57510.528681 19.169763 NaN     6    24 c    0   0.83 205.98832 -8.70901  4003.74  2967.84 4.61 3.95 -14.5 -0.378    19.17 21.05 02a57510o0614c 0xc00800
57514.368876 19.318728 NaN    26    14 c    0   1.41 205.98832 -8.70901  3628.52  3982.12 4.18 3.78 -24.8 -0.421    19.50 21.50 02a57514o0321c 0xc00800
57514.382222 19.529530 NaN     8    16 c    0   0.96 205.98832 -8.70901  3610.44  3952.43 4.27 3.78 -21.4 -0.424    19.47 21.45 02a57514o0348c 0xc00800
57514.395024 19.256669 NaN    24    16 c    0   1.26 205.98832 -8.70901  3668.45  4037.54 4.07 3.69 -26.4 -0.447    19.47 21.40 02a57514o0374c 0xc00800
57514.407881 19.631075 NaN    -4    17 c    0   0.93 205.98832 -8.70901  3685.24  3926.66 4.16 3.69 -28.7 -0.449    19.47 21.39 02a57514o0400c 0xc00800
57514.421206 19.454622 NaN     6    18 c    0   0.90 205.98832 -8.70901  3645.02  3989.57 4.14 3.69 -29.5 -0.451    19.46 21.37 02a57514o0427c 0xc00800
57538.340618 19.510313 NaN    -8    19 c    0   0.98 205.98832 -8.70901  3194.57  2420.36 4.67 3.84 -17.5 -0.464    19.51 21.56 02a57538o0220c 0xc00800
