Nested Sampling Global Log-Evidence           :   -0.175541978172307829E+02  +/-    0.475160493293626252E+00
Nested Importance Sampling Global Log-Evidence:   -0.214871128778776992E+02  +/-    0.334531229102358607E+00

Dim No.       Mean        Sigma
   1    0.112019344162865964E+00    0.358439979527456903E-01
   2   -0.164212153288106180E+02    0.160979526682129337E+01
   3    0.750632716505513220E+00    0.998911536041077186E-01
   4    0.126308857788845508E+01    0.114096722059514988E+00
   5    0.984753322087031195E-02    0.389080999069823293E-02
   6    0.129868378628313219E+01    0.713328600097809656E-01
   7   -0.173012894746356438E+01    0.475457525128086256E+00
   8    0.740999093186610076E-02    0.357529843680890747E-01
   9   -0.120398569162183144E+01    0.163614928214896871E+01
  10   -0.620431023379206456E-01    0.102687005593747202E+00
  11    0.910400914512371658E-03    0.974105340032316441E-01
  12   -0.310655109382886319E+00    0.210663638886953941E+00
  13   -0.126577424435399571E+00    0.794075864551399141E-01
  14   -0.107004388478150214E+01    0.550971745657361719E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.181659059761296704E+00
   2   -0.137939911506236612E+02
   3    0.876960700786312497E+00
   4    0.121565476950589657E+01
   5    0.167273104998881920E-01
   6    0.125776499501305117E+01
   7   -0.165576841471483394E+01
   8   -0.436918128089079649E-02
   9   -0.162330709473059054E+01
  10   -0.135895787331830026E+00
  11   -0.580738057342069167E-01
  12   -0.275055936437987980E+00
  13   -0.743471618123585920E-01
  14   -0.105760383633887822E+01

MAP Parameters
Dim No.        Parameter
   1    0.181659059761296704E+00
   2   -0.137939911506236612E+02
   3    0.876960700786312497E+00
   4    0.121565476950589657E+01
   5    0.167273104998881920E-01
   6    0.125776499501305117E+01
   7   -0.165576841471483394E+01
   8   -0.436918128089079649E-02
   9   -0.162330709473059054E+01
  10   -0.135895787331830026E+00
  11   -0.580738057342069167E-01
  12   -0.275055936437987980E+00
  13   -0.743471618123585920E-01
  14   -0.105760383633887822E+01
