Nested Sampling Global Log-Evidence           :   -0.403843399727373864E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.409196544766539390E+02  +/-    0.715192624120862264E-01

Dim No.       Mean        Sigma
   1    0.111449880542455179E+00    0.284426282685177343E-02
   2   -0.322031272228448344E+02    0.516538693227511447E+00
   3    0.129443478684613744E+01    0.614614440832979975E-02
   4    0.747084426017677661E+00    0.860415796729122745E-01
   5    0.133782046013051752E-01    0.517908022554121631E-03
   6    0.185302533772838807E+01    0.363373088466289020E-02
   7   -0.192196518923928528E+01    0.162224351546127799E+00
   8   -0.119861472781393530E+00    0.495817439248020467E-02
   9   -0.490606148729448854E+01    0.101683035606135319E+01
  10   -0.511293129436288032E-01    0.174511041417412145E-01
  11   -0.252067577372398904E-01    0.743214571413440273E-01
  12   -0.761988421250104214E-01    0.647271904451058311E-01
  13   -0.887064723176995279E-01    0.920575011284619632E-02
  14   -0.107280392676723046E+01    0.139344079525282240E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.108132615063939799E+00
   2   -0.327394454122747902E+02
   3    0.128768087738639814E+01
   4    0.627060534633822164E+00
   5    0.136167192891462271E-01
   6    0.185425649892632105E+01
   7   -0.209466223503057813E+01
   8   -0.111392633981998307E+00
   9   -0.385582248449469178E+01
  10   -0.335419535444610589E-01
  11   -0.105238646588907137E+00
  12   -0.910829714823274128E-01
  13   -0.870651639684467404E-01
  14   -0.107783793647746617E+01

MAP Parameters
Dim No.        Parameter
   1    0.111034531598675559E+00
   2   -0.317610225901762320E+02
   3    0.129663436670612930E+01
   4    0.670285569726006059E+00
   5    0.134099869294096504E-01
   6    0.184892891499707934E+01
   7   -0.201264476295948658E+01
   8   -0.109560841400990788E+00
   9   -0.235060914252758524E+01
  10   -0.203395554415262900E-01
  11    0.669930257452492767E-01
  12   -0.980220318542951996E-01
  13   -0.598263231999848211E-01
  14   -0.108647691037290173E+01
