Nested Sampling Global Log-Evidence           :   -0.335822797972588916E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.338742565645048366E+01  +/-    0.725809456057752329E-02

Dim No.       Mean        Sigma
   1    0.103786032027102931E+00    0.284145228353358502E-02
   2   -0.218919131098388355E+02    0.184163769770747276E+00
   3    0.928385297839699253E+00    0.609397710048996052E-02
   4    0.157661124925526974E+01    0.292332782629379645E-01
   5    0.684513085019588553E-02    0.193740261709622261E-03
   6    0.187696280340677868E+01    0.504469949062980733E-02
   7   -0.179047978350237158E+01    0.109698867540976533E+00
   8   -0.582401785608597372E-01    0.270940489914541435E-01
   9   -0.174064741304145443E+01    0.200843019695005554E+01
  10   -0.102376119342564964E+00    0.132083335461355145E+00
  11   -0.121840025161761706E-01    0.115768821367830302E+00
  12   -0.160688241222561201E+00    0.978527044610722624E-01
  13   -0.218739814514832959E+00    0.103048533590427469E+00
  14   -0.107173626738971484E+01    0.124209147570423610E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.101242961295166148E+00
   2   -0.219432267334958730E+02
   3    0.922940999531837392E+00
   4    0.156996741202511325E+01
   5    0.658366069859543310E-02
   6    0.188011270461320978E+01
   7   -0.188730054970946926E+01
   8   -0.622827447678399870E-01
   9   -0.192798361933671303E+01
  10   -0.242000349028773237E-01
  11    0.399925158499954761E-02
  12   -0.126982321940409648E+00
  13   -0.305873684526823952E+00
  14   -0.105802402796361328E+01

MAP Parameters
Dim No.        Parameter
   1    0.105202609633205268E+00
   2   -0.219157086055500017E+02
   3    0.926914688372272200E+00
   4    0.163476527465920496E+01
   5    0.653143712791094157E-02
   6    0.187234027692050042E+01
   7   -0.172465288774082937E+01
   8   -0.377076969789469640E-01
   9   -0.267259422841435290E+01
  10   -0.611149481258495136E-01
  11   -0.159543863504602312E+00
  12   -0.930864183985303656E-01
  13   -0.150489083531226642E+00
  14   -0.109437068753534117E+01
