Nested Sampling Global Log-Evidence           :   -0.523408641806598638E+02  +/-    0.554883253628678408E+00
Nested Importance Sampling Global Log-Evidence:   -0.580016632133240293E+02  +/-    0.335184697228511908E-01

Dim No.       Mean        Sigma
   1    0.562347552746956525E-01    0.225232806489024419E-01
   2   -0.913657364097410962E+01    0.493706385581931251E+00
   3    0.553942762138421640E+00    0.519979487937081500E-01
   4    0.976240437246164605E+00    0.601584968097526179E-01
   5    0.829942643221993903E-02    0.445294922857670389E-02
   6    0.126163311237581421E+01    0.155861398902714891E-01
   7   -0.176130079394577010E+01    0.424005129131854341E+00
   8   -0.140249380406694702E-01    0.686664837307782022E-01
   9   -0.452840193395577517E+00    0.195257441014415800E+01
  10   -0.167503616051692034E+00    0.111075485489930972E+00
  11   -0.136673510224722735E-01    0.119331779982289998E+00
  12   -0.227868682408964351E+00    0.217473298413897120E+00
  13   -0.107616616293900569E+00    0.392333286341411056E-01
  14   -0.106299186195368134E+01    0.550815172422653779E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.224008020381880751E-01
   2   -0.960465504784243507E+01
   3    0.518536682561317797E+00
   4    0.996721493918470092E+00
   5    0.519186179095604272E-03
   6    0.126125850469419354E+01
   7   -0.156894948133197532E+01
   8    0.146043142298571682E+00
   9   -0.156294969168201647E+01
  10   -0.215838262888644994E+00
  11   -0.292613184516939018E+00
  12   -0.735134220648837600E-01
  13   -0.809731604518103554E-01
  14   -0.102037881977096268E+01

MAP Parameters
Dim No.        Parameter
   1    0.224008020381880751E-01
   2   -0.960465504784243507E+01
   3    0.518536682561317797E+00
   4    0.996721493918470092E+00
   5    0.519186179095604272E-03
   6    0.126125850469419354E+01
   7   -0.156894948133197532E+01
   8    0.146043142298571682E+00
   9   -0.156294969168201647E+01
  10   -0.215838262888644994E+00
  11   -0.292613184516939018E+00
  12   -0.735134220648837600E-01
  13   -0.809731604518103554E-01
  14   -0.102037881977096268E+01
