         MJD         m       dm     uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57304.370012 18.967180      NaN    54.5    19 c    0   1.04 13.74392 44.09015 10313.31  2120.44 5.26 4.17  43.2 -0.447    19.49 21.52 02a57304o0256c 0xc00800        17.5
57307.445023 19.212347      NaN   -30.5    25 c    0   0.90 13.74392 44.09015 10230.61   129.00 5.94 3.96  31.9 -0.406    19.56 21.61 02a57307o0234c 0xc00800        17.5
57307.481705 19.302877      NaN   -23.5    23 c    0   1.09 13.74392 44.09015 10214.53   134.05 5.78 3.95  29.4 -0.418    19.55 21.60 02a57307o0277c 0xc00900        17.5
57316.361717 19.051202      NaN    23.5    27 c    0   0.97 13.74392 44.09015   894.00  2176.55 5.98 4.05 -29.6 -0.425    19.04 20.66 02a57316o0236c 0xc00800        17.5
57316.375243 19.169763      NaN   -19.5    26 c    0   1.22 13.74392 44.09015 10382.52  2149.73 5.59 4.39  34.5 -0.421    19.03 20.71 02a57316o0255c 0xc00800        17.5
57316.383065 19.256669      NaN   -15.5    24 c    0   1.02 13.74392 44.09015   289.22  8495.30 5.32 4.13 -58.5 -0.386    19.01 20.75 02a57316o0267c 0xc00800        17.5
57316.393926 19.169763      NaN    -5.5    26 c    0   0.94 13.74392 44.09015   904.59  2186.76 6.06 4.26 -28.3 -0.403    19.08 20.80 02a57316o0283c 0xc00800        17.5
57316.417408 18.526952      NaN    65.5    31 c    0   0.95 13.74392 44.09015 10199.02   129.46 6.60 4.23  30.4 -0.364    19.18 20.97 02a57316o0318c 0xc00900        17.5
57316.422116 19.401649      NaN   -12.5    21 c    0   1.03 13.74392 44.09015  8345.01  9870.08 4.88 4.21 -83.4 -0.396    19.20 21.09 02a57316o0325c 0xc00800        17.5
57316.436397 19.302877      NaN    23.5    21 c    0   0.94 13.74392 44.09015  8338.17  9871.89 4.75 4.07 -84.7 -0.410    19.40 21.41 02a57316o0347c 0xc00800        17.5
57316.442514 19.256669      NaN     2.5    24 c    0   1.16 13.74392 44.09015 10187.36   134.17 6.53 4.22  30.0 -0.354    19.42 21.48 02a57316o0356c 0xc00800        17.5
57377.283281 18.757738      NaN   -22.5    38 c    0   0.86 13.74392 44.09015   776.58  8024.13 4.64 3.93 -63.5 -0.413    18.48 19.49 02a57377o0160c 0xc00800        17.5
57377.298741 18.816441      NaN   -25.5    36 c    0   1.06 13.74392 44.09015 10263.62  8030.10 4.50 3.95  83.5 -0.387    18.43 19.45 02a57377o0185c 0xc00800        17.5
57377.299989 18.786693      NaN    -9.5    37 c    0   1.00 13.74392 44.09015  1045.83  8604.09 4.59 3.98 -65.1 -0.417    18.45 19.44 02a57377o0187c 0xc00800        17.5
57377.315407 18.878500      NaN   -23.5    34 c    0   0.96 13.74392 44.09015   190.68  7477.63 4.69 3.80 -60.5 -0.387    18.47 19.41 02a57377o0212c 0xc00800        17.5
57377.332652 18.445391      NaN    64.5    35 c    0   0.98 13.74392 44.09015  9669.81  7432.33 4.26 3.82  78.6 -0.414    18.42 19.39 02a57377o0240c 0xc00800        17.5
57377.356083 18.702047      NaN    14.5    40 c    0   1.14 13.74392 44.09015  9388.96  9187.81 4.65 4.33  71.2 -0.370    18.28 19.30 02a57377o0278c 0xc00800        17.5
57395.259697 19.051202      NaN    53.5    17 c    0   0.82 13.74392 44.09015   641.03  8090.44 4.12 3.78 -65.6 -0.419    19.53 21.51 02a57395o0112c 0xc00800        17.5
57395.269485 19.766969      NaN     5.5    15 c    0   1.12 13.74392 44.09015 10112.84  8076.90 4.18 3.80  79.4 -0.394    19.53 21.53 02a57395o0128c 0xc00900        17.5
57395.274982 19.631075      NaN     8.5    17 c    0   0.90 13.74392 44.09015   945.54  8674.94 4.08 3.78 -68.9 -0.420    19.52 21.48 02a57395o0137c 0xc00800        17.5
57395.284832 19.631075      NaN    23.5    15 c    0   1.03 13.74392 44.09015 10426.02  8692.86 4.15 3.89  80.3 -0.399    19.53 21.52 02a57395o0153c 0xc00800        17.5
57395.290410 19.766969      NaN    17.5    15 c    0   1.09 13.74392 44.09015   128.72  7552.90 4.31 3.80 -61.1 -0.389    19.48 21.44 02a57395o0162c 0xc00800        17.5
57395.300459 19.549093      NaN    21.5    17 c    0   1.00 13.74392 44.09015  9593.93  7494.21 4.12 3.79  78.6 -0.402    19.47 21.44 02a57395o0178c 0xc00800        17.5
57395.316458 19.510313      NaN    26.5    16 c    0   1.01 13.74392 44.09015  9346.88  9256.10 3.98 3.81  75.0 -0.393    19.47 21.40 02a57395o0203c 0xc00800        17.5
57424.212833 13.788945      NaN    57.5  3679 c    0   0.01 13.74392 44.09015    36.16  8819.92 4.22 4.14 -76.5 -0.470    18.01 18.75 02a57424o0037c 0xc00802        17.5
57424.214685 18.019544      NaN   -89.5    75 c    0   0.95 13.74392 44.09015  9507.08  8745.68 4.45 4.19  79.5 -0.395    18.34 19.35 02a57424o0040c 0xc00900        17.5
57424.220878 19.169763      NaN   -10.5    26 c    0   0.85 13.74392 44.09015  9224.31  8152.87 4.22 3.89  77.7 -0.420    19.01 20.53 02a57424o0050c 0xc00900        17.5
57424.225806 19.256669      NaN     2.5    24 c    0   0.88 13.74392 44.09015   932.76  7617.06 4.32 3.96 -73.6 -0.442    19.13 20.87 02a57424o0058c 0xc00800        17.5
