Nested Sampling Global Log-Evidence           :   -0.234981354744016990E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.677842864082508045E+00  +/-    0.629670901028532709E-01

Dim No.       Mean        Sigma
   1    0.410709400394065824E-01    0.609904754228352084E-02
   2   -0.145362981716890989E+02    0.231120923137198497E+01
   3    0.729556659910469918E+00    0.882871172890956069E-01
   4    0.138875828530547518E+01    0.761533091551132718E-01
   5    0.120005681792941677E-01    0.237426968121717450E-03
   6    0.159381187620618969E+01    0.184237320234351201E-01
   7   -0.165897448966536265E+01    0.844803198670149441E-01
   8   -0.737174162506220171E-01    0.389551403470236521E-01
   9   -0.275095727389651312E+01    0.175834513300165085E+01
  10   -0.180900192661503062E+00    0.569112898089491406E-01
  11   -0.109786778156811746E+00    0.479602119799140622E-01
  12   -0.857653399895746543E-01    0.435526174345679598E-01
  13   -0.140751927721931874E+00    0.501360934620545609E-01
  14   -0.109722462569306223E+01    0.107173749541547760E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.473533202133433057E-01
   2   -0.115715211640794244E+02
   3    0.696217799008568394E+00
   4    0.136307991599875966E+01
   5    0.122152762274511783E-01
   6    0.155447853528802105E+01
   7   -0.161864033900715487E+01
   8   -0.396619214604196219E-01
   9    0.136785956146510701E+01
  10   -0.195363839355797597E+00
  11   -0.117098008440287366E+00
  12   -0.125445165656811380E+00
  13   -0.158204342380529328E+00
  14   -0.109152632501399638E+01

MAP Parameters
Dim No.        Parameter
   1    0.469821292953251368E-01
   2   -0.114373550418579519E+02
   3    0.875277230719205823E+00
   4    0.125901615066657602E+01
   5    0.119424742180209743E-01
   6    0.163560638226918265E+01
   7   -0.165329694228394875E+01
   8   -0.417862575213009610E-01
   9   -0.207351011714276945E+01
  10   -0.215008435960867189E+00
  11   -0.636724406175029067E-01
  12   -0.954461059821852947E-01
  13   -0.185075393357674228E+00
  14   -0.110157493431544840E+01
