         MJD         m       dm      uJy  duJy F  err  chi/N        RA       Dec       x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57228.396829 18.729535      NaN     26.5    26 o    0   1.25 297.19996 -10.57296 8132.18  1614.23  3.64 3.42  86.1 -0.465    18.87 20.16 02a57228o0181o 0xc00800       -12.5
57228.422875 16.676746 0.207341    762.5   148 o    0   1.66 297.19996 -10.57296 2654.86  8738.07  3.42 3.31   0.1 -0.434    18.92 20.28 02a57228o0210o 0xc00800       -12.5
57228.447875 18.900000      NaN     12.5    25 o    0   1.39 297.19996 -10.57296 1162.57 10213.70  3.48 3.06   3.3 -0.503    18.98 20.39 02a57228o0239o 0xc00800       -12.5
57228.474501 19.155932 0.357331     66.5    26 o    0   0.90 297.19996 -10.57296 1159.99 10218.50  3.44 3.01  -4.3 -0.506    19.07 20.55 02a57228o0268o 0xc00800       -12.5
57229.415719 19.212347      NaN    -91.5    25 o    0   1.51 297.19996 -10.57296 3188.64   530.82  3.93 3.48 -19.0 -0.480    18.84 20.21 02a57229o0238o 0xc00800       -12.5
57229.449315 19.212347      NaN   -121.5    25 o    0   1.26 297.19996 -10.57296 3193.16   536.78  4.00 3.53 -21.3 -0.462    18.85 20.27 02a57229o0281o 0xc00800       -12.5
57288.294319 17.821591      NaN    -54.5    90 o    0   1.28 297.19996 -10.57296 2939.21   762.48  4.55 3.27 -17.4 -0.566    17.71 18.42 02a57288o0131o 0xc00a00       -12.5
57288.320869 17.718109      NaN    -19.5    99 o    0   1.29 297.19996 -10.57296 2939.03   763.63  4.94 3.36 -17.9 -0.557    17.61 18.36 02a57288o0171o 0xc00900       -12.5
57289.288695 13.508854      NaN   -768.5  4779 o    0   0.95 297.19996 -10.57296 2396.48  8981.02  4.55 3.69 -60.9 -0.485    15.81 15.60 02a57289o0150o 0xc00802       -12.5
57289.315176 13.736331      NaN   4687.5  2309 o    0   1.11 297.19996 -10.57296  898.28 10452.40  5.63 4.14 -54.1 -0.553    15.81 15.55 02a57289o0191o 0xc00802       -12.5
57289.317121 13.733906      NaN   4191.5  2483 o    0   1.04 297.19996 -10.57296 2931.33   767.53  4.31 3.76 -84.5 -0.540    15.30 14.89 02a57289o0194o 0xc00802       -12.5
57289.317740 13.803052      NaN   3415.5  2502 o    0   0.98 297.19996 -10.57296 2931.20   767.75  4.86 3.50 -13.0 -0.574    15.25 14.79 02a57289o0195o 0xc00802       -12.5
57289.319634 13.746463      NaN   4585.5  2307 o    0   0.97 297.19996 -10.57296  897.01 10453.45  5.02 3.88 -55.0 -0.477    15.01 14.58 02a57289o0198o 0xc00802       -12.5
57297.259318 18.598565 0.222082    119.5    27 o    0   1.45 297.19996 -10.57296 2390.57  8971.17  4.22 3.58 -61.5 -0.463    18.98 20.59 02a57297o0072o 0xc00800       -12.5
57298.255061 18.606822      NaN     19.5    33 o    0   0.95 297.19996 -10.57296 2387.88  8980.67  4.23 3.45 -61.6 -0.469    18.92 20.47 02a57298o0083o 0xc00800       -12.5
57298.272330 19.051202      NaN    -13.5    29 o    0   1.21 297.19996 -10.57296 2385.89  8978.03  4.26 3.48 -59.6 -0.464    18.92 20.47 02a57298o0110o 0xc00800       -12.5
57298.287117 18.389700      NaN     42.5    35 o    0   1.12 297.19996 -10.57296 2923.69   767.91  5.03 3.29 -15.5 -0.513    18.97 20.57 02a57298o0133o 0xc00800       -12.5
57298.289028 18.459772      NaN     23.5    38 o    0   0.91 297.19996 -10.57296  890.76 10452.54  4.76 3.80 -41.3 -0.444    18.93 20.50 02a57298o0136o 0xc00900       -12.5
57298.305088 18.847027      NaN    -50.5    35 o    0   1.05 297.19996 -10.57296 2921.66   768.22  5.17 3.37 -15.6 -0.523    18.98 20.60 02a57298o0161o 0xc00800       -12.5
57298.307712 18.336727      NaN     59.5    32 o    0   1.50 297.19996 -10.57296  889.59 10452.32  4.74 3.72 -41.2 -0.438    18.94 20.53 02a57298o0165o 0xc00900       -12.5
57299.255275 17.530563      NaN     16.5   108 o    0   1.20 297.19996 -10.57296  885.44 10456.93  4.31 3.99 -29.9 -0.436    17.85 19.35 02a57299o0097o 0xc00800       -12.5
57299.262535 15.324812      NaN    960.5   573 o    0   0.92 297.19996 -10.57296 2917.10   770.14  4.11 3.48 -40.0 -0.464    16.28 17.74 02a57299o0106o 0xc00802       -12.5
57318.251911 18.550302      NaN    -88.5    46 o    0   1.22 297.19996 -10.57296 2469.39  8998.38  4.82 3.56 -65.4 -0.478    18.21 19.29 02a57318o0090o 0xc00800       -12.5
57318.271370 18.255804      NaN     27.5    47 o    0   1.22 297.19996 -10.57296 2469.45  8995.58  4.57 3.17 -63.5 -0.462    18.22 19.22 02a57318o0120o 0xc00800       -12.5
