Nested Sampling Global Log-Evidence           :   -0.223637302584598281E+02  +/-    0.392785333399902126E+00
Nested Importance Sampling Global Log-Evidence:   -0.269863560426460189E+02  +/-    0.508859133095030738E-01

Dim No.       Mean        Sigma
   1    0.691107954769813598E-01    0.239209762222535004E-01
   2   -0.202470858765591579E+02    0.351619425647938444E+01
   3    0.881025252381824941E+00    0.141075407391246327E+00
   4    0.187036781483246228E+01    0.205138797535353273E+00
   5    0.750055942156518853E-02    0.108981548380767540E-02
   6    0.164797896739820837E+01    0.239596420930976051E+00
   7   -0.173510451428686108E+01    0.393858561973202626E+00
   8   -0.769944868364159374E-01    0.613410988787269837E-01
   9   -0.266824251176391414E+01    0.391988989811439348E+01
  10   -0.132469144354076612E+00    0.158984021244148177E+00
  11   -0.377320138282458417E-01    0.103206921106681435E+00
  12   -0.222771544267194560E+00    0.168362205881261079E+00
  13   -0.171609531007051758E+00    0.182458661243167869E+00
  14   -0.106248077927677542E+01    0.505093982466138861E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.477583915845931350E-01
   2   -0.210040534203927258E+02
   3    0.842260948104443408E+00
   4    0.183181084013043116E+01
   5    0.654366669048475798E-02
   6    0.159322333008755312E+01
   7   -0.189690789991592590E+01
   8   -0.356198274661123013E-01
   9    0.946646217755597874E-01
  10   -0.112209980145146618E+00
  11    0.726227493103984434E-01
  12   -0.105777597775416343E-01
  13   -0.129924242748748475E+00
  14   -0.105465414072126817E+01

MAP Parameters
Dim No.        Parameter
   1    0.477583915845931350E-01
   2   -0.210040534203927258E+02
   3    0.842260948104443408E+00
   4    0.183181084013043116E+01
   5    0.654366669048475798E-02
   6    0.159322333008755312E+01
   7   -0.189690789991592590E+01
   8   -0.356198274661123013E-01
   9    0.946646217755597874E-01
  10   -0.112209980145146618E+00
  11    0.726227493103984434E-01
  12   -0.105777597775416343E-01
  13   -0.129924242748748475E+00
  14   -0.105465414072126817E+01
