Nested Sampling Global Log-Evidence           :   -0.301391642426020098E+04  +/-    0.799672148781723990E+00
Nested Importance Sampling Global Log-Evidence:   -0.302053432634915589E+04  +/-    0.295089123858098615E-01

Dim No.       Mean        Sigma
   1    0.190118165771920311E-01    0.111234409356949608E-01
   2   -0.362695546564285394E+02    0.673549497233581262E+00
   3    0.964264782933877962E+00    0.301826073951232468E-01
   4    0.163123743511055652E+01    0.566628667034285195E-02
   5    0.104682418142439007E-02    0.650390701254264765E-03
   6    0.174486620258355440E+01    0.284426009331002197E-02
   7   -0.174878373000919507E+01    0.454742680599076632E+00
   8    0.158419179142401251E-01    0.245867401035369457E-01
   9   -0.555892249344667544E+01    0.298131540964089936E+01
  10   -0.381012804327064358E+00    0.103214196814497519E+00
  11   -0.164563617899654457E+00    0.682249146918776223E-01
  12   -0.216814153295239953E+00    0.235080706811389012E+00
  13    0.127991456217748240E+00    0.331751628031641760E-02
  14   -0.107166320818688265E+01    0.613036436721427075E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.135643296211605813E-02
   2   -0.360252809351169532E+02
   3    0.906373539913854942E+00
   4    0.163070974129124524E+01
   5    0.212181830226573775E-03
   6    0.174417792530552340E+01
   7   -0.146486370628125506E+01
   8    0.334173002332516234E-03
   9   -0.121815621365508076E+01
  10   -0.398503276956267083E+00
  11   -0.159421084548546171E+00
  12   -0.749022927561013296E-02
  13    0.128772044258928853E+00
  14   -0.112663258096408447E+01

MAP Parameters
Dim No.        Parameter
   1    0.135643296211605813E-02
   2   -0.360252809351169532E+02
   3    0.906373539913854942E+00
   4    0.163070974129124524E+01
   5    0.212181830226573775E-03
   6    0.174417792530552340E+01
   7   -0.146486370628125506E+01
   8    0.334173002332516234E-03
   9   -0.121815621365508076E+01
  10   -0.398503276956267083E+00
  11   -0.159421084548546171E+00
  12   -0.749022927561013296E-02
  13    0.128772044258928853E+00
  14   -0.112663258096408447E+01
