Nested Sampling Global Log-Evidence           :   -0.111542564059581267E+03  +/-    0.775213922128774158E+00
Nested Importance Sampling Global Log-Evidence:   -0.117931234069168596E+03  +/-    0.271015963112350954E-01

Dim No.       Mean        Sigma
   1   -0.114248066542439394E-01    0.606402846726093910E-02
   2   -0.217070704532139693E+02    0.453717429683564266E+00
   3    0.694154229998758948E-01    0.108688553420688824E+00
   4    0.148466003693336646E+01    0.785858960027279591E-02
   5    0.289391285571699618E-02    0.628416205346982604E-03
   6    0.105602273816265968E+01    0.149493014809141660E-01
   7   -0.175815412722472098E+01    0.458578086890961911E+00
   8   -0.337435600622217752E-01    0.823951855780308273E-02
   9   -0.130301989830147957E+01    0.122372819282948297E+01
  10   -0.237366451593258893E+00    0.146256007264284671E+00
  11   -0.346951890722523720E-01    0.189873624695112049E-01
  12    0.318191285052915940E+00    0.101146313326327605E+00
  13   -0.109064134491185682E+00    0.224621735221667285E-01
  14   -0.106984795245414888E+01    0.611700947051822402E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.138649827636925238E-01
   2   -0.212647583320227973E+02
   3   -0.530168620894284626E-01
   4    0.147908990808664753E+01
   5    0.263398931276254394E-02
   6    0.105564479260570421E+01
   7   -0.226423295252623102E+01
   8   -0.308077871419410246E-01
   9   -0.379263796610372239E+00
  10   -0.978658478008016253E-01
  11   -0.494480783740737090E-01
  12    0.347599254988592343E+00
  13   -0.117981604567078666E+00
  14   -0.102991282039809429E+01

MAP Parameters
Dim No.        Parameter
   1   -0.138649827636925238E-01
   2   -0.212647583320227973E+02
   3   -0.530168620894284626E-01
   4    0.147908990808664753E+01
   5    0.263398931276254394E-02
   6    0.105564479260570421E+01
   7   -0.226423295252623102E+01
   8   -0.308077871419410246E-01
   9   -0.379263796610372239E+00
  10   -0.978658478008016253E-01
  11   -0.494480783740737090E-01
  12    0.347599254988592343E+00
  13   -0.117981604567078666E+00
  14   -0.102991282039809429E+01
