         MJD         m       dm   uJy  duJy F  err  chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57227.464647 19.302877      NaN     9    20 o    0   1.26 349.19689 -23.31031  7201.87  6710.90  3.77  3.24 -86.4 -0.443    19.14 20.72 02a57227o0187o  0.450000
57227.485894 19.256669      NaN   -15    24 o    0   0.90 349.19689 -23.31031  7205.61  6714.48  3.80  3.33 -87.9 -0.437    19.14 20.73 02a57227o0217o -0.625000
57227.508010 19.401649      NaN   -13    21 o    0   1.08 349.19689 -23.31031  8652.80  5279.67  3.86  3.29  85.6 -0.439    19.18 20.80 02a57227o0248o -0.619048
57227.524985 19.256669      NaN   -14    24 o    0   0.78 349.19689 -23.31031   205.82  4615.21  3.85  3.44 -63.8 -0.434    19.17 20.83 02a57227o0272o -0.583333
57227.530822 19.115465      NaN    28    18 o    0   1.39 349.19689 -23.31031  8652.97  5279.31  3.77  3.20  84.9 -0.438    19.22 20.83 02a57227o0280o  1.555556
57227.547427 19.076453      NaN    25    20 o    0   0.93 349.19689 -23.31031   205.25  4614.32  3.74  3.28 -66.6 -0.451    19.23 20.84 02a57227o0303o  1.250000
57228.538288 19.510313      NaN   -39    19 o    0   1.05 349.19689 -23.31031  9955.25  6970.92  3.82  3.17 -88.4 -0.424    19.14 20.65 02a57228o0337o -2.052632
57228.553126 19.302877      NaN   -15    23 o    0   0.86 349.19689 -23.31031   369.59  6980.23  3.52  3.36 -85.9 -0.467    19.15 20.69 02a57228o0353o -0.652174
57228.565373 19.351140      NaN   -28    22 o    0   0.87 349.19689 -23.31031   801.30  3382.22  3.73  3.50 -70.8 -0.428    19.18 20.69 02a57228o0366o -1.272727
57228.580055 18.967180      NaN    25    23 o    0   0.86 349.19689 -23.31031 10387.23  3364.78  3.64  3.15  89.8 -0.439    19.18 20.71 02a57228o0382o  1.086957
57228.606090 19.014394      NaN    27    21 o    0   1.04 349.19689 -23.31031  8937.23  4854.24  3.56  3.05 -86.2 -0.423    19.12 20.58 02a57228o0411o  1.285714
57288.357476 18.125925      NaN    84    40 o    0   1.21 349.19689 -23.31031  9994.07  6975.09  4.57  3.16  87.8 -0.561    18.57 19.86 02a57288o0224o  2.100000
57288.364030 18.889197      NaN     2    33 o    0   1.10 349.19689 -23.31031   409.41  6981.10  4.37  3.39 -59.3 -0.437    18.58 19.93 02a57288o0234o  0.060606
57288.368541 18.445391      NaN    20    44 o    0   0.91 349.19689 -23.31031  9987.79  6977.31  4.60  3.13  87.7 -0.558    18.57 19.88 02a57288o0240o  0.454545
57288.380634 18.910912      NaN   -15    33 o    0   0.97 349.19689 -23.31031   403.55  6984.84  4.32  3.26 -59.3 -0.435    18.57 19.92 02a57288o0259o -0.454545
57297.358347 19.051202      NaN   -20    29 o    0   1.04 349.19689 -23.31031   423.64  6980.28  4.38  3.35 -60.9 -0.444    18.76 20.10 02a57297o0090o -0.689655
57297.359937 18.786693      NaN   -30    37 o    0   1.01 349.19689 -23.31031 10002.01  6977.53  4.92  3.54  84.7 -0.477    18.75 20.09 02a57297o0092o -0.810811
57297.372884 18.738855      NaN    11    35 o    0   1.03 349.19689 -23.31031   554.80  3620.82  4.83  3.62 -38.6 -0.440    18.72 20.06 02a57297o0112o  0.314286
57297.391264 18.786693      NaN    -3    37 o    0   1.00 349.19689 -23.31031 10137.48  3611.66  4.43  3.86  50.8 -0.486    18.74 20.07 02a57297o0138o -0.081081
57297.398270 19.169763      NaN   -37    26 o    0   1.35 349.19689 -23.31031  8678.22  5093.49  4.15  3.61  89.0 -0.471    18.73 20.06 02a57297o0149o -1.423077
57297.425758 18.816441      NaN     9    33 o    0   0.79 349.19689 -23.31031  8681.27  5097.60  4.19  3.65  88.2 -0.463    18.72 20.05 02a57297o0190o  0.272727
57298.346090 18.933071      NaN    19    26 o    0   1.14 349.19689 -23.31031 10019.72  6981.59  4.82  3.59  87.6 -0.482    19.04 20.69 02a57298o0224o  0.730769
57298.354524 19.051202      NaN   -37    29 o    0   0.81 349.19689 -23.31031   436.94  6985.58  4.57  3.52 -58.8 -0.442    18.96 20.57 02a57298o0236o -1.275862
57298.369386 18.910912      NaN     9    30 o    0   0.88 349.19689 -23.31031   551.78  3623.21  4.79  3.52 -40.0 -0.445    18.91 20.38 02a57298o0259o  0.300000
57298.385643 19.014394      NaN    -1    30 o    0   1.12 349.19689 -23.31031 10136.26  3616.45  4.38  3.83  58.0 -0.510    18.87 20.30 02a57298o0283o -0.033333
57298.413647 18.806434      NaN    19    30 o    0   1.00 349.19689 -23.31031  8676.98  5098.81  4.06  3.62  89.9 -0.462    18.83 20.25 02a57298o0325o  0.633333
57298.439342 19.302877      NaN   -28    23 o    0   1.37 349.19689 -23.31031  8678.52  5099.68  4.08  3.57 -89.7 -0.473    18.79 20.19 02a57298o0363o -1.217391
57303.312085 19.169763      NaN   -22    26 o    0   1.21 349.19689 -23.31031 10001.36  6976.66  4.67  3.54  83.3 -0.471    19.06 20.67 02a57303o0112o -0.846154
57303.321980 19.256669      NaN   -51    24 o    0   0.93 349.19689 -23.31031   411.26  6976.38  4.38  3.55 -63.5 -0.437    19.05 20.70 02a57303o0123o -2.125000
57303.369891 19.128787      NaN   -30    27 o    0   0.83 349.19689 -23.31031 10146.61  3618.36  4.54  3.89  56.7 -0.474    19.16 20.90 02a57303o0142o -1.111111
57303.371809 19.302877      NaN   -12    23 o    0   0.89 349.19689 -23.31031  8686.22  5095.74  4.26  3.80  83.9 -0.454    19.13 20.90 02a57303o0145o -0.521739
57303.394787 19.197966      NaN     4    24 o    0   0.94 349.19689 -23.31031  8683.44  5097.72  4.23  3.84  82.5 -0.465    19.06 20.76 02a57303o0178o  0.166667
57321.294433 17.747755      NaN    55    78 o    0   1.06 349.19689 -23.31031 10006.34  7002.63  4.91  3.18  84.3 -0.466    17.95 18.69 02a57321o0167o  0.705128
57321.307612 18.048890      NaN   -30    73 o    0   0.94 349.19689 -23.31031   418.85  7005.84  5.29  3.38 -62.7 -0.414    17.92 18.66 02a57321o0185o -0.410959
57321.318152 18.197417      NaN     8    61 o    0   1.24 349.19689 -23.31031   640.79  3632.36  5.65  3.85 -40.1 -0.465    18.01 18.73 02a57321o0199o  0.131148
57321.332468 17.464922      NaN   165    70 o    0   1.04 349.19689 -23.31031 10222.47  3624.31  4.76  3.95  48.9 -0.495    17.95 18.64 02a57321o0219o  2.357143
57321.356618 17.990970      NaN    42    63 o    0   1.23 349.19689 -23.31031  8762.68  5106.51  4.08  3.33  88.5 -0.539    17.95 18.60 02a57321o0254o  0.666667
57321.384517 17.682154      NaN   115    64 o    0   1.04 349.19689 -23.31031  8768.23  5111.99  4.08  3.44 -88.9 -0.531    17.91 18.54 02a57321o0294o  1.796875
57329.288939 18.598565      NaN     0    44 o    0   0.83 349.19689 -23.31031   693.76  3649.42  6.39  4.25 -43.3 -0.482    18.75 20.34 02a57329o0145o  0.000000
